,title,text,label
20892,Your Local 1-Percenters May Not Be as Rich as You Think - The New York Times,"At the Democratic National Convention this summer, Hillary Clinton said   were due for a tax increase. “This is not because we resent success,” she said. “But when more than 90 percent of the gains have gone to the top 1 percent, that’s where the money is. ” But defining America’s 1 percent  —   and finding out “where the money is”  —   has become an increasingly subjective endeavor. As wealth becomes more concentrated in certain states and even counties, the gap between the national 1 percent and the local 1 percent is growing, creating wealth clusters that are pulling away from the rest of the country. To be in the top 1 percent of incomes nationally, families need to take in a minimum of $389, 436. The average income of America’s   is $1, 153, 293, according to a recent study by the Economic Policy Institute. Yet when incomes are measured state by state, the study shows wildly diverging fortunes for  .   in the New York metro area (which includes parts of New Jersey and Pennsylvania) earn at least $673, 000. Those in the   Conn. area make at least $1. 4 million. Both are eclipsed by the   of Jackson, Wyo. who earn at least $1. 7 million. Why Jackson? Billionaires have been flocking to Wyoming, attracted by its outdoor lifestyle and low taxes. Teton County, Wyo. is the richest in America when it comes to 1 percent incomes, with   earning more than $2. 2 million. New York County, or Manhattan, ranks second, with a $1. 44 million threshold, followed by Fairfield County, Conn. with just under $1. 4 million. The tech boom has helped the 1 percent in San Mateo County and Marin County, Calif. where they earn at least $1. 1 million. By contrast, you need only $97, 000 to be a   in Holmes County, Miss. or Lamar County, Ala. or $108, 000 in Grayson County, Va. “All high incomes are going up, but they’re going up much faster in places like New York, Maryland and California,” said Mark Price, a labor economist at the Keystone Research Center and   of the Economic Policy Institute study. It’s no surprise that the most expensive states have the highest incomes at the top. And wealth, by nature, has always been relative. Yet economists and wealth experts say the economic distance between   in rich states and the   in middling or even affluent states has widened drastically, creating a new national landscape of the 1 percent. “We have a growing concentration of wealth and income by locality,” said Edward N. Wolff, an economics professor at New York University. “The   localities and those top earners are moving away from the rest of the country. ” Regionally, the Northeast has been pulling away the fastest. The income threshold of the top 1 percent surged 101 percent in the Northeast from 1979 to 2013, according to Mr. Price. In the South and Midwest, the threshold has grown by about half that. In Massachusetts,  ’ incomes jumped 130 percent from 1979 to 2013 they’ve increased by 112 percent in New York and 113 percent in New Jersey. In New Mexico, they’ve grown only 22 percent over the same period, and in Nevada, only 15 percent. Yet the rich are also moving beyond the traditional hubs of the Northeast and California, creating some unlikely   enclaves, such as Wyoming. North Dakota also moved up the   ranks  —   from 45th to ninth from 1979 to 2013  —   as the oil boom lifted the fortunes of its fortunate. The new peaks and valleys of America’s elite have made national definitions less and less useful. The 1 percent is no longer the very top layer of the national economy, but a much deeper slice of residents in     states like New York, Connecticut and California. The shift has important policy and cultural implications. Calls to tax the 1 percent nationally are really calls to tax the top 5 or 10 percent in the richest states  —   while missing the top 1 percent in many Western and Southern states. “A tax on the 1 percent is increasingly a regional tax,” Mr. Price said. “On average, more folks will be touched by higher rates in New York than, say, West Virginia. ” Many economists say that’s as it should be  —   people making more than $389, 000 should pay higher tax rates, regardless of where they live. “They should pay more,” Mr. Wolff of N. Y. U. said. “It shouldn’t matter where they live. They’re earning large amounts of money. ” Yet they may not feel like top earners. People making $389, 000 in New York or Connecticut, for instance, are only in the top 10 percent for their states. They may not feel like   since so many people around them are far richer. “I have friends who may be in the 1 percent nationally but say they don’t feel rich because they have friends who are richer,” Mr. Wolff said. “Psychologically they don’t feel like a  . They don’t feel rich. But they really are. ”",0
32908,Goldman's Blankfein: If Trump taps Powell as Fed chair wouldn't be 'one bit disappointed',"NEW YORK (Reuters) - Goldman Sachs Group Inc (GS.N) CEO Lloyd Blankfein said Thursday on Bloomberg TV that he would not be “one bit disappointed” if President Donald Trump nominated Jerome Powell as the new Federal Reserve chair. “His background is a terrific background - again a lot of government service, service in the Fed, service in the private sector,” Blankfein said. “I think he is a very great, credible candidate. There were other credible candidates as well but I am not one bit disappointed if it turns out to be J. Powell.”  Trump was expected on Thursday afternoon to nominate Powell for the post, putting his own stamp on the leadership of the U.S. central bank while signaling continuity on monetary policy. Asked about Powell’s lack of a PhD, Blankfein said, “I sometimes feel that people with PhDs - and believe me, I am not anti-intellectual, I have a law degree, my kids went to graduate school, I’m not against people who have PhDs — but sometimes I wish people who only have PhDs had a little more life and professional and business experience.” Blankfein also said a good U.S. tax plan will have “stimulative elements” and could get U.S. GDP growth to a higher level than 3 percent. “The free-est kind of stimulus you could provide for the economy is confidence and peeling away redundant or bad regulation, to be frank,” Blankfein said.  Asked about Bitcoin, which soared past $7,000 to a new record high on Thursday, Blankfein said: “I have a level of discomfort with it as I have a level of discomfort with anything that’s new. But I learned over the years that there’s a lot of things that work out pretty well that I don’t love. “Right now, I tell you, I don’t have an investment in it. But I’m not willing to pooh-pooh it and that’s why, I say, I am open to it,” Blankfein added. ",0
3751,MI Election Recount Nightmare: “Write-In” Votes For Bernie In Detroit Were Being Counted As Votes For Hillary…And More,"Counting Bernie Sanders write-in votes for Clinton in Michigan. Any gains by Clinton are stolen votes.  Mike Roman (@mikeroman) December 7, 2016Wayne County (Detroit) is counting write-in votes for Bernie as votes for Clinton! Trump team has to challenge them. pic.twitter.com/zAxemZFWMW  Mike Roman (@mikeroman) December 7, 2016Another one. Lawyers trying to have this ballot counted as a vote for Clinton. #MichiganRecount #Corrupt pic.twitter.com/SV80Sao2qF  Mike Roman (@mikeroman) December 7, 2016A fellow  Michigander  and Facebook friend Ken Crider exposes more fraud that was uncovered during the recount in Wayne County (primarily Detroit voting districts):From Ken Crider: MUST READ! Penny Crider and I just got back from helping watch the recount at Cobo Hall in Detroit. On Nov. 8th (election day) the election officials at 8:00 pm shut down the polls. They then reconciled the differences from the machine count and the voter count on the computer. At this point a Metal tag/seal with a serial number is put on the box and the box was taken away. Penny s precinct, Detroit Precinct #152 had an unbroken seal and everything looked proper. The tag on the box said 306 and the book said 306 and the ticket said 306, so there should be 306 paper ballots on the box, right. Well when they pulled out the ballots the stack seemed short and when they finished separating the two page ballot to count the Presidential page only guess how many ballots were in the box? 304 no, 299 nope, 200 nada, how about 100 wrong again. There were only exactly 50 paper ballots in a locked sealed box that again was supposed to have 306. HMMMM. Oh I forgot to add, since there was a discrepancy in the two numbers the original count stands One more thing my precinct (sorry I forgot the number), had 525 votes on the book, tag and ticket and we counted 525 ballots the election official was praising the Lord  Hallelujah we have a countable precinct  Jill Stein had three (3) votes.Here is the actual Facebook post: ",1
48463, Trump Just Bragged About The Size Of His Hands At Hurricane Irma Relief Event (VIDEO),"The size of Donald Trump s hands seems to be an issue, even with the so-called president. Marco Rubio mocked the size of Trump s tiny hands during the campaign last year.  He is taller than me, he s like 6  2 , which is why I don t understand why his hands are the size of someone who is 5  2 ,  Rubio said at the time.  Have you seen his hands? And you know what they say about men with small hands.  At a Republican debate, Trump held up his hands and said to the audience,  Look at those hands. Are those small hands? For the second time in two weeks, Trump brought up the size of his hands while helping out with hurricane relief.  On Thursday, Trump was in Naples, Florida not doing a photo-op. Trump was getting ready to pass out sandwiches, then he fudged up putting his gloves on, according to a White House pool report. They re too small,  Trump said.Here's the moment when President Trump   needed bigger foodservice gloves pic.twitter.com/vSuKmevitz  Peter Stevenson (@PeterWStevenson) September 14, 2017Two weeks ago, Trump made a similar remark about his YUGE hands.  My hands are too big,  he said while turning toward a camera.As he puts on plastic gloves to serve food at NRG Stadium President Trump turns to press and says: ""My hands are too big!"" pic.twitter.com/WIUTLOS4XD  Pat Ward (@WardDPatrick) September 2, 2017In 2016, in an interview with the Washington Post, Trump spoke about his  strong hands. My hands are normal hands,  he said.  I was on line shaking hands with supporters and one of the supporters said,  Mr. Trump, you have strong hands, you have good size hands.  And then another one would say,  Oh, you have great hands, Mr. Trump. I had no idea.' This all began around 30 years ago when Graydon Carter, the editor of Vanity Fair magazine, described Trump in Spy magazine as a  short-fingered vulgarian. Later, Carter said that he wrote the Sky magazine comment in 1988  just to drive him a little bit crazy. It worked. President Tiny Hands is so deeply insecure that he has to keep telling the public about how big his claw-like appendages are.Photo by Alex Wong/Getty Images.",1
22820,Don’t Believe The Myth That Weightlifting Will Slow You Down,"Many older physical trainers, and even those younger ones who were proteges of the older men, will tell the trainee that there is an inverse correlation between strength and speed—that being too big and muscular will slow down an athlete (for whatever reason, I have found that this is most prevalent amongst traditional martial artists). The usual reason given is that the increased mass is simply a “dead weight”, while those with a little bit more knowledge will explain that lifting will develop “slow twitch” muscles over the “Fast twitch” muscles needed for sprinting, jumping, punching, and kicking.
I am here to tell you that the “common wisdom” is completely wrong-when done properly, weightlifting will not impede your speed, and will in fact enhance your speed and explosiveness!
Anecdotes Perhaps you’ve heard of this man?

That is of course Jamaica’s Usain Bolt, the fastest man in the world, and holder of multiple Olympic records. Also worth noting is that in an interview, Mr. Bolt revealed that he squats 400 pounds, and at least partially attributes his nigh inhuman speed to his training regimen. And he’s not the only speed athlete who this can be said of-look at any Olympic class sprinter, they are all quite muscular fellows.

Similarly, other athletic disciplines (that’s “athletics” in the specific rather than general sense, I’m using the European term for what my countrymen call “track and field”) have claimed to utilize weightlifting in their training, such as the long jump and the hurdles. Or, you can take my word for it: at my best I had a one rep max squat of 320 pounds, and had a 38 inch vertical leap (I am judging this by my ability to perform a standing jump over 2nd-highest position hurdles, which are measured at 38 inches ).
In fact, many world-level athletes of all disciplines are utilizing Olympic style weightlifting to develop speed and powe r.
Anyway you slice it, compound weight training is a fantastic supplement to all athletes, even those who seemingly don’t need that raw brute strength.
The Science As I elaborated in this article , as well as in the free PDF I offer to subscribers to my website (the subscription sign-up is on the front page) there’s more than one type of way to be athletic. More accurately, there are three, speaking purely in terms of muscular and/or nervous system function, so this does not include hand-to-eye coordination or other skills related to team sports. These three things can, loosely, correlate to the three types of muscle fibers-Red—or slow—Oxidative, Fast Glycolytic-or White-, and Fast Oxidative. Rather than rehash an article that I’ve already written, we will focus on the white muscle, the fast glycolytic. This is the type of muscle you want to be training for if you want to develop sprinting speed or a high vertical leap.
Or, to put this into terms of Newton’s second law of motion, Acceleration=Force/Mass, ie: the amount of muscular force you can exert, divided by your body weight=how fast you can accelerate. And yes, I am aware that there’s probably a more mathematically accurate way of putting this.
Which Exercises To Do? It is at this point that you’re probably asking which exercises you should train to develop those physical skills you desire. If you read my articles regularly, you will know what I am likely to say-compound free weight lifting!
In fact, I’ll go out on a limb and say if you don’t know which exercise you should do to develop a certain physical trait, you should always default to a compound lift unless you receive some further information that says otherwise. Training for speed or vertical leap is no exception to this rule.
If you are looking for sheer running speed and leaping ability, the power lifts that hit the lower body are most effective: deep “Ass to grass” squats, deadlifts, and the clean and jerk are used by professional athletes to great effect.

Similarly, if you want the ability to throw a ball or punch harder, upper body compound lifts are the key: bench presses, overhead presses and, yes, the clean and jerk, will see you through.

So for those of you who are afraid that your athletic performance will be somehow impeded by heavy weightlifting, nothing could be further from the truth.
Read More: Improve Your Weightlifting With A Video Camera 
",1
31955,BOLD! HOLLYWOOD ACTOR Speaks Up For Trump…Tells Anti-Trump Crowd To Knock It Off [Video], ,1
6717,U.N. environment chief concerned at climate science skeptics among Trump picks,"JAKARTA (Reuters) - Some elite U.S. politicians’ denial of the science backing up climate change is worrying, the United Nations environment chief said on Wednesday, adding that the fight against global warming would continue, even without the United States.   U.S. President-elect Donald Trump has in the past dismissed climate change as a “hoax”, vowing during his campaign to pull the United States out of the Paris Climate Agreement, a deal among nearly 200 countries to curb global warming.  Trump, who won the November election on a range of populist promises to deregulate and revive the energy sector, has appointed to his cabinet climate change skeptics, including oil magnates - moves that have angered green groups.   Erik Solheim, executive director of the UN Environment Program, said in an interview he was not concerned about oil industry stalwarts in Trump’s cabinet, because they brought experience in handling major energy projects and negotiations.  “However, I am concerned that some elite American politicians deny science. You will be in the Middle Ages if you deny science,” he told Reuters in the Indonesian capital, in response to a question about Trump’s cabinet picks.  Trump has appointed at least three cabinet members who have in the past cast doubt on the science behind climate change. Oklahoma Attorney General Scott Pruitt, who opposed President Barack Obama’s measures to fight climate change, has been picked to head the Environmental Protection Agency. Former Texas governor Rick Perry has been appointed to lead the Energy Department, which he once proposed scrapping altogether. Rex Tillerson, chief executive of Exxon Mobil Corp will be secretary of state, the country’s top diplomat. The majority of scientists around the world say global warming is causing rising sea levels, drought, and an increase in storms.    Solheim said even though Trump’s environmental policies remained unclear, the battle against climate change would continue.     “If the United States, in the worst case, were to withdraw from the Paris Agreement, we will depend more on China,” he added. “China and...many others will provide the global leadership we need.”   Since the election, however, Trump has said he will keep an “open mind” about the climate deal, and has also met former Vice President Al Gore, a leading climate change activist. ",0
64894,France's Macron says work on Brexit bill not even halfway done,"BRUSSELS (Reuters) - French President Emmanuel Macron said on Friday that work on settling Britain s financial obligations to the EU when it leaves was not even halfway done. He said more than half the work remained to be completed on the crucial issue of Britain s exit bill and that discussions could not move to the next phase on the future relationship until the three divorce issues of citizens  rights, the Irish border and financial settlement have been settled.  A lot is in the hands of Theresa May,  Macron said in a news conference at the end of an EU summit. ",0
24391,24-minute game-changing video: Electronic ‘voting’ machines without physical evidence = OBVIOUS ongoing election fraud; central method to pick a 51% to 49% ‘winner’ with fractionalized ‘counting’ documented,"Black Box Voting ’s Bev Harris explains the following 24 minute video : 
A real-time demo of the most devastating election theft mechanism yet found, with context and explanation. Demonstration uses a real voting system and real vote databases and takes place in seconds across multiple jurisdictions. 
Over 5000 subcontractors and middlemen have the access to perform this for any or all clients. It can give contract signing authority to whoever the user chooses. All political power can be converted to the hands of a few anonymous subcontractors. 
“It’s a product. It’s scaleable. It learns its environment and can adjust to any political environment, any demographic. It runs silently, invisibly, and can produce plausible results that really pass for the real thing.” 
Provides solutions and actions for immediate deterrence. 
The Onion’s 2-minute satire of this ongoing condition : 
My best frame of this obvious condition: 
When Americans are told an election is defined by touching a computer screen without a countable receipt that can be verified, they are being told a criminal lie to allow election fraud . This is self-evident, but Princeton , Stanford , and the President of the American Statistical Association are among the leaders pointing to the obvious (and here , here , here , here , here , here , here , here , here , here , here , here , here , here , here , here , here , here , here ). Again, no professional would/can argue an election is legitimate when there is nothing for anyone to count. 
Election fraud is one of ~100 Emperor’s New Clothes game-changing and professionally documented facts that reveal ongoing .01% empire with associated crimes. The Crimes The US is a literal rogue state empire led by neocolonial looting liars. The history is uncontested and taught to anyone taking comprehensive courses. If anyone has any refutations of this professional academic factual claim for any of this easy-to-read and documented content , please provide it. US ongoing lie-started and Orwellian-illegal Wars of Aggression require all US military and government to refuse all war orders because there are no lawful orders for obviously unlawful wars. Officers are required to arrest those who issue obviously unlawful orders. And again, those of us working for this area of justice are aware of zero attempts to refute this with, “War law states (a, b, c), so the wars are legal because (d, e, f).” All we receive is easy-to-reveal bullshit . And, obviously, corporate media are criminally complicit through constant lies of omission and commission to “cover” all these crimes. Historic tragic-comic empire is only possible through such straight-face lying, making our Emperor’s New Clothes analogy perfectly chosen. The top three benefits each of monetary reform and public banking total ~$1,000,000 for the average American household, and would be received nearly instantly. Please read that twice. Now look to verify for yourself . Demanding arrests as the required and obvious public response rather than ‘voting’ for more disaster: 
The categories of crime include: Wars of Aggression (the worst crime a nation can commit). Likely treason for lying to US military, ordering unlawful attack and invasions of foreign lands, and causing thousands of US military deaths. Crimes Against Humanity for ongoing intentional policy of poverty that’s killed over 400 million human beings just since 1995 (~75% children; more deaths than from all wars in Earth’s recorded history). 
US military, law enforcement, and all with Oaths to support and defend the US Constitution against all enemies, foreign and domestic, face an endgame choice: Demand arrests , with those with lawful authority to enact it. An arrest is the lawful action to stop apparent crimes , with the most serious crimes documented here meaning the most serious need for arrests. Watch the US escalate its rogue state crimes that annually kill millions, harm billions, and loot trillions. 
In just 90 seconds , former US Marine Ken O’Keefe powerfully states how you may choose to voice “very obvious solutions”: arrest the criminal leaders (video starts at 20:51, then finishes this episode of Cross Talk ): Solutions worth literal tens of trillions to ‘We the People’: 
Again: The top three benefits each of monetary reform and public banking total ~$1,000,000 for the average American household, and would be received nearly instantly. Please read that twice. Now look to verify for yourself . We can quantify the end of the lie-started and illegal Wars of Aggression quickly into the trillions, and that said, it’s worth a lot more than what we quantify. Truth : a world in which education is expressed in its full potential to only and always begin with good-faith effort for objective, comprehensive, and verifiable data. Would an ‘interview’ with George Washington, Thomas Jefferson, and John Adams help? 
If so, here are two: 
‘Election’ 2016 interview with Washington, Jefferson, Adams: America’s right and necessity to arrest .01% tyrants engaged in lie-started illegal Wars of Aggression, bankster-looting, and constant lying 
** 
Note: I make all factual assertions as a National Board Certified Teacher of US Government, Economics, and History, with all economics factual claims receiving zero refutation since I began writing in 2008 among Advanced Placement Macroeconomics teachers on our discussion board , public audiences of these articles , and international conferences (and here ). I invite readers to empower their civic voices with the strongest comprehensive facts most important to building a brighter future. I challenge professionals, academics, and citizens to add their voices for the benefit of all Earth’s inhabitants. 
** 
Carl Herman is a National Board Certified Teacher of US Government, Economics, and History; also credentialed in Mathematics. He worked with both US political parties over 18 years and two UN Summits with the citizen’s lobby, RESULTS , for US domestic and foreign policy to end poverty. He can be reached at 
Note: Examiner.com has blocked public access to my articles on their site (and from other whistleblowers), so some links in my previous work are blocked. If you’d like to search for those articles other sites may have republished, use words from the article title within the blocked link. Or, go to http://archive.org/web/ , p aste the expired link into the box, click “Browse history,” then click onto the screenshots of that page for each time it was screen-shot and uploaded to webarchive. I’ll update as “hobby time” allows; including my earliest work from 2009 to 2011 (blocked author pages: here , here ). This entry was posted in General . Bookmark the permalink .",1
10969,A Positive Outlook May Be Good for Your Health - The New York Times,"“Look on the sunny side of life. ” “Turn your face toward the sun, and the shadows will fall behind you. ” “Every day may not be good, but there is something good in every day. ” “See the glass as   not  . ” Researchers are finding that thoughts like these, the hallmarks of people sometimes called “cockeyed optimists,” can do far more than raise one’s spirits. They may actually improve health and extend life. There is no longer any doubt that what happens in the brain influences what happens in the body. When facing a health crisis, actively cultivating positive emotions can boost the immune system and counter depression. Studies have shown an indisputable link between having a positive outlook and health benefits like lower blood pressure, less heart disease, better weight control and healthier blood sugar levels. Even when faced with an incurable illness, positive feelings and thoughts can greatly improve one’s quality of life. Dr. Wendy Schlessel Harpham, a   author of several books for people facing cancer, including “Happiness in a Storm,” was a practicing internist when she learned she had  ’s lymphoma, a cancer of the immune system, 27 years ago. During the next 15 years of treatments for eight relapses of her cancer, she set the stage for happiness and hope, she says, by such measures as surrounding herself with people who lift her spirits, keeping a daily gratitude journal, doing something good for someone else, and watching funny, uplifting movies. Her cancer has been in remission now for 12 years. “Fostering positive emotions helped make my life the best it could be,” Dr. Harpham said. “They made the tough times easier, even though they didn’t make any difference in my cancer cells. ” While Dr. Harpham may have a natural disposition to see the hopeful side of life even when the outlook is bleak, new research is demonstrating that people can learn skills that help them experience more positive emotions when faced with the severe stress of a   illness. Judith T. Moskowitz, a professor of medical social sciences at Northwestern University Feinberg School of Medicine in Chicago, developed a set of eight skills to help foster positive emotions. In earlier research at the University of California, San Francisco, she and colleagues found that people with new diagnoses of H. I. V. infection who practiced these skills carried a lower load of the virus, were more likely to take their medication correctly, and were less likely to need antidepressants to help them cope with their illness. The researchers studied 159 people who had recently learned they had H. I. V. and randomly assigned them to either a   positive emotions training course or five sessions of general support. Fifteen months past their H. I. V. diagnosis, those trained in the eight skills maintained higher levels of positive feelings and fewer negative thoughts related to their infection. An important goal of the training is to help people feel happy, calm and satisfied in the midst of a health crisis. Improvements in their health and longevity are a bonus. Each participant is encouraged to learn at least three of the eight skills and practice one or more each day. The eight skills are: ■ Recognize a positive event each day. ■ Savor that event and log it in a journal or tell someone about it. ■ Start a daily gratitude journal. ■ List a personal strength and note how you used it. ■ Set an attainable goal and note your progress. ■ Report a relatively minor stress and list ways to reappraise the event positively. ■ Recognize and practice small acts of kindness daily. ■ Practice mindfulness, focusing on the here and now rather than the past or future. Dr. Moskowitz said she was inspired by observations that people with AIDS, Type 2 diabetes and other chronic illnesses lived longer if they demonstrated positive emotions. She explained, “The next step was to see if teaching people skills that foster positive emotions can have an impact on how well they cope with stress and their physical health down the line. ” She listed as the goals improving patients’ quality of life, enhancing adherence to medication, fostering healthy behaviors, and building personal resources that result in increased social support and broader attention to the good things in life. Gregg De Meza, a    architect in San Francisco who learned he was infected with H. I. V. four years ago, told me that learning “positivity” skills turned his life around. He said he felt “stupid and careless” about becoming infected and had initially kept his diagnosis a secret. “When I entered the study, I felt like my entire world was completely unraveling,” he said. “The training reminded me to rely on my social network, and I decided to be honest with my friends. I realized that to show your real strength is to show your weakness. No pun intended, it made me more positive, more compassionate, and I’m now healthier than I’ve ever been. ” In another study among 49 patients with Type 2 diabetes, an online version of the positive emotions skills training course was effective in enhancing positivity and reducing negative emotions and feelings of stress. Prior studies showed that, for people with diabetes, positive feelings were associated with better control of blood sugar, an increase in physical activity and healthy eating, less use of tobacco and a lower risk of dying. In a pilot study of 39 women with advanced breast cancer, Dr. Moskowitz said an online version of the skills training decreased depression among them. The same was true with caregivers of dementia patients. “None of this is rocket science,” Dr. Moskowitz said. “I’m just putting these skills together and testing them in a scientific fashion. ” In a related study of more than 4, 000 people 50 and older published last year in the Journal of Gerontology, Becca Levy and Avni Bavishi at the Yale School of Public Health demonstrated that having a positive view of aging can have a beneficial influence on health outcomes and longevity. Dr. Levy said two possible mechanisms account for the findings. Psychologically, a positive view can enhance belief in one’s abilities, decrease perceived stress and foster healthful behaviors. Physiologically, people with positive views of aging had lower levels of   protein, a marker of   inflammation associated with heart disease and other illnesses, even after accounting for possible influences like age, health status, sex, race and education than those with a negative outlook. They also lived significantly longer.",0
