,title,text,label
9525,5 things you need to know about the Dakota Access Pipeline protests,"VIDEOS 5 things you need to know about the Dakota Access Pipeline protests Early reports of protesters being armed and violent have proven to be misinformation spread to demonize the opposition By Nick Bernabe - October 28, 2016 
A small Standing Rock Sioux site in North Dakota called the Sacred Stone Camp has been propelled into the national news narrative following their stand against the Dakota Access Pipeline. Due in part to independent media coverage of the ongoing standoff, the Sacred Stone camp has grown into a formidable opposition against the $3.8 billion, 1,200-mile long pipeline. 
Due to misinformation coming from law-enforcement, political favoritism toward the pipeline builders, and the media’s blatant reluctance to report on the pipeline, it’s hard to tell truth from fiction. Anti-Media , along with our partners in the independent media and our embedded journalist at the opposition encampment, have been covering the unfolding standoff continuously. Here are five things you need to know. 1. Who is opposing the pipeline — and why 
The Standing Rock Sioux tribe is leading the opposition to the Dakota Access Pipeline. They have been joined by the largest tribal coalition in over 100 years in their stand against the pipeline. The coalition is also comprised of activists, allies, and environmentalists, collectively known as “water protectors,” at the Sacred Stone Camp, an encampment close to the location where the pipeline is planned to cross the Missouri River in North Dakota. According to the Sacred Stone camp website , they are opposing the pipeline because “[t]he Dakota Access threatens everything from farming and drinking water to entire ecosystems, wildlife and food sources surrounding the Missouri .” 
The Standing Rock Sioux also say the pipeline is violating treaty land , Sioux territory that was established many years ago by the federal government. “We will not allow Dakota Access to trespass on our treaty territory and destroy our medicines and our culture.” 
The opposition to the pipeline spreads across several states and is not opposed solely by Native Americans. Farmers, ranchers, and landowners are also opposed to the pipeline. Many of them have had their land taken from them against their will and given to the pipeline via eminent domain. 2. The U.S. government and the pipeline corporation are continuing a long tradition of disrespecting Native Americans 
The United States has a very bad reputation for treating Native Americans, the original inhabitants of this land, as less than human. In many instances in the past, the land where Native Americans lived was deemed to be of higher value than the Natives’ lives. 
Such has been the case in North Dakota — not only now, but in the past as well. According to The Atlantic : 
“The land beneath the pipeline was accorded to Sioux peoples by the Treaty of Fort Laramie in 1868. Eleven years later, the U.S. government incited and won the Great Sioux War, and ‘renegotiated’ a new treaty with the Sioux under threat of starvation. In that document, the tribe ceded much of the Laramie land, including the Black Hills of South Dakota, where many whites believed there to be gold.” 
After the federal government relegated the Sioux people to the “Great Sioux Reservation” in 1851 , the treaty was re-written and “renegotiated” by force whenever resources were discovered or when the U.S. government wanted land. Essentially, the Sioux people were victims of U.S.-sanctioned murder, and their land was stolen because gold was discovered on it. 
Fast forward to 2016 and the Sioux people are once again making a stand on land that was once — and still is, according to the tribe — theirs. How is the government reacting to this stand? By brutally arresting the Native American water protectors for trespassing . If that is not a miscarriage of justice, I don’t know what is. 
Further, Energy Transfer Partners, the company pulling the strings behind the DAPL, has deep pockets, and its lobbyists have cozied up to federal, state, and local governments with jurisdiction over the pipeline route. This could explain why the company began its construction of the pipeline on Army Corps of Engineers land without even securing an easement , which is required by law. Dakota Access LLC, a subsidiary of Energy Transfer Partners, has also used the strong-arm of government to force farmers and landowners to hand over their land to the pipeline against their will. 3. Violent acts are being carried out in North Dakota, but not by the water protectors 
Violence is breaking out at the Dakota Access Protest site, but the protesters have nothing to do with it. Pipeline police, bolstered by the North Dakota National Guard and sheriffs imported from around the country, have turned the standoff into a war zone. Water protectors are regularly pepper sprayed, tear gassed, and violently arrested. Over the weekend, 127 people were detained in the biggest mass arrest to date. 
Militarized police at the Dakota Access Pipeline site are decked out in riot gear, armed with military grade weapons, use armored cars or MRAPs with snipers on top of them, and have regularly used LRADs, a type of mass crowd dispersal weapon that uses a high pitched noise to hurt people’s ears — sometimes permanently . 
Early reports of protesters being armed and violent have proven to be instances of misinformation spread by law enforcement apparently seeking to demonize the opposition. No credible reports of violence by the protesters have been confirmed or prosecuted. Nearly all arrests stem from trespassing charges or crimes of journalism. 
When protesters initially began using civil disobedience to physically shut down the Dakota Access Pipeline site, they were confronted violently by security guards from British mercenary firm G4S. The mercs sicced dogs and used pepper spray on the protesters in an assault that went viral and helped catalyze even more support for the water protectors. 4. Independent media is under attack at the Dakota Access Pipeline — and the corporate media is ignoring it 
Independent media’s broadcasts over the Internet are basically the only reason people around the country and the world now know about the struggle at Standing Rock. Unfortunately, journalists are not immune to the police crackdowns in North Dakota. Dozens of journalists have now been arrested, and an arrest warrant was issued for high-profile journalist Amy Goodman. One independent media outlet, Unicorn Riot , saw four of their journalists arrested in one day in North Dakota. One filmmaker is facing up to 45 years in prison for filming acts of civil disobedience against the pipeline. 
Anti-Media ’s journalist on the ground, Derrick Broze, was tased by law enforcement while covering the protests on Thursday as this article was being written. 
Meanwhile, the national corporate media ignored the battle against the Dakota Access Pipeline as long as they could. For months, despite the DAPL emergence into the national narrative, ABC and NBC refused to air any coverage about it. A woman was arrested for protesting the pipeline on her own farm after Dakota Access LLC gained access to it against her will via eminent domain — yet there was still no corporate media coverage on the incident. 5. How you can help the opposition 
Now that you see what water protectors are up against in North Dakota, here’s what you can do to help. Get yourself to the Sacred Stone Camp. The water protectors need reinforcements as people are regularly arrested. The bigger the stand, the more likely the pipeline’s construction will be halted. Here’s how to get there . Send supplies or donations. Water protectors need your help with supplies and funding. Go to this link to send supplies. Go to this link to donate to the cause. Support independent journalists that risk arrest to bring you the news from the front lines. Follow Sacred Stone Camp on Facebook. Share this article. 
For 10 more ways to get involved, click here.",1
69486,Ireland says Brexit talks can't move on without clarity over border,"DUBLIN (Reuters) - Britain s talks on exiting the European Union cannot progress, as London wishes, to trade relations until it give more clarity on what will happen at its border with Ireland, Irish Foreign Minister Simon Coveney said on Friday. The border with Northern Ireland, which will be the UK s only land frontier with the EU after its departure, is one of three issues Brussels wants broadly solved before talks on trade can start in December at the earliest.  On the border issue, I m sorry but we need more clarity than we have right now. We cannot move ahead to phase two on the back of a promise that we don t see any delivery mechanism to make a reality,  Coveney told a conference.  We don t need all the answers but we certainly need to have more assurance than we have today and we need some understanding that if the trade negotiations collapse, which could happen, that the Irish issues will still be resolved and prioritized.  With close trading links to Britain, Ireland is considered the EU member most at risk when its neighbor leaves the bloc. That means it needs to plan  for all eventualities  and is already doing so, Coveney said. Ireland has called for Britain and the EU to reach a bespoke customs union partnership to eliminate the risk of a  hard  border returning between it and Northern Ireland, which until a 1998 peace deal was separated by military checkpoints because of 30 years of sectarian violence in the province. However, Dublin wants Britain to commit to a fallback option, including potential special arrangements for Northern Ireland, to avoid a customs border should Britain s plan of maintaining the closest possible ties with the EU fall through. If those assurances are forthcoming, Dublin will  probably be Britain s closest friend  in the trade talks but if London maintains its current position, some sort of customs border on the island of Ireland cannot be avoided, Coveney said. Ireland s Central Bank has told Irish firms to do more to prepare for an abrupt British departure and speaking at the same conference, Allied Irish Banks  chairman said Ireland must be ready for a  car crash Brexit.   We must plan for the worst possible car-crash Brexit if the ultra-Brexiteers, the head-bangers, are prepared to blow up the British economy in the name of taking back control,  Richard Pym said. ",0
58804,Ivanka Trump Stays Mostly Mum on Being Dragged Into Debate on Sexual Harassment - The New York Times,"Ivanka Trump, 34, is many things: a mother, an executive and an entrepreneur who has a prominent role in the Republican presidential campaign of her father, Donald J. Trump. Now, because of comments by Mr. Trump and one of her brothers, she has been cast in perhaps an unfamiliar role: a central figure in a debate on social media about how a woman could  —   or should  —   respond to sexual harassment on the job. The issue came up in an interview Mr. Trump had with USA Today that was published on Monday. A columnist asked him about comments he had made on “Meet the Press” on NBC about the sexual harassment case that led to the ouster of the powerful Fox News chairman and chief executive Roger Ailes. Mr. Trump, who has himself faced strong criticism for his remarks about women  —   including derogatory and sexually charged comments about their bodies  —   said it was “sad” that former Fox News employees were “complaining” about being sexually harassed, and he appeared to question the truthfulness of their accusations. When the columnist, Kirsten Powers, asked what would happen if Ivanka Trump faced similar treatment, he replied, “I would like to think she would find another career or find another company if that was the case. ” As criticism rolled in, Eric Trump attempted to defend his father’s comments in an interview on “CBS This Morning” on Tuesday, saying, “I think what he’s saying is, Ivanka is a strong, powerful woman she wouldn’t allow herself to be” subjected to such behavior. “And, by the way,” he added, “you should take it up with human resources, and I think she would as a strong person. ” The comments spurred a swift backlash, with women’s advocates and others saying the suggestion that a woman who is being harassed  —   even one from a wealthy family and one who is a businesswoman in her own right  —   should leave her job was   misguided and unrealistic. Many also said that holding up Ms. Trump as a paragon of how powerful women can stave off harassment by simply being, well, powerful implied that other women allowed themselves to victimized. Terry O’Neill, the president of the National Organization for Women, which has endorsed Hillary Clinton, the Democratic nominee for president, called the comments “ . ” “The suggestion that she would just go get another career, that is a cavalier attitude that I think so many women I’ve already heard from find deeply offensive because it ignores the reality of women’s everyday lives,” she said in a phone interview on Tuesday. Megyn Kelly, the Fox News host who has feuded with Ms. Trump’s father, posted a   tweet that was widely shared: “Sigh. ” Gretchen Carlson, the former Fox News anchor who sued Mr. Ailes, accusing him of derailing her career after she refused his advances, also wrote on Twitter: “Sad in 2016 we’re still victim blaming women. Trust me I’m strong. ” In an emailed statement on Tuesday, Ms. Trump did not respond directly to the comments of her brother or father, but said: “Harassment in general, sexual or otherwise, is inexcusable. At our companies, we do not tolerate harassment of any kind. Our policies both on paper and in practice require that every complaint be fully investigated and if claims are substantiated, our H. R. team takes swift disciplinary action. ” Fatima Goss Graves, the senior vice president at the National Women’s Law Center, said harassment was one of the ways women were pushed out of some sectors like the tech industry. The E. E. O. C. received almost 7, 000 charges of sexual harassment last year, according to its website. Many cases go unreported. “Employees who do experience harassment often don’t report it because they fear retaliation, they fear professional or social penalties, they worry that they will be blamed for the harassment,” Ms. Graves said. “There are social and emotional costs there are longstanding career costs. ” “Harassment isn’t about someone being weak or strong or asking to be harassed,” she added. “If it was as simple as being a stronger person, it would probably be an easier problem to solve. ” Eric Trump appeared to try to stem the criticism later on Tuesday. He retweeted Amanda Carpenter, a conservative commentator and former aide to Senator Ted Cruz, who also sought the Republican presidential nomination. She wrote: “Strong women may flee sexual harassment. Strong women may also fight, endure, and one day gain power to protect other women. ” “I think this is well said,” he posted. Ms. Trump whose role in her father’s campaign has traditionally been filled by a candidate’s wife, has been called “his secret weapon. ” At the Republican National Convention, she spoke about parental leave, equal pay and the role of women in the Trump Organization. The persona she has created is of a model of American femininity  —   stylish and poised, but also successful in business, said Michael Bronski, a professor of women’s studies at Harvard. On Ms. Trump’s website, #womenwhowork, there are posts on negotiating flexible hours and avoiding “drama at the office. ” But her 2010 book, “The Trump Card: Playing to Win in Work and Life,” shows that even she was not immune to the issue of workplace harassment. Ms. Trump recounted being whistled at by workers at her father’s construction projects. But once they realized she was the boss’s daughter, she said, they were apologetic. It had a big impact on her when she started her first job years later, at the development company Forest City Ratner. She wrote that she had recurring nightmares about being catcalled on a job site in the weeks before she started. She fretted over how she would react in front of her new boss. She didn’t want to come across as either weak, or a “tightly wound witch,” she said. ”I couldn’t shake thinking that I needed to come up with a disarming line to defuse the situation and keep the embarrassment level to a minimum,” Ms. Trump wrote. When she did eventually encounter catcalls, she wrote that she was able to deflect them “with relative ease. ” She says that sexual harassment is never acceptable, but that one should “learn how to figure out when a hoot or a holler is indeed a form of harassment and when it’s merely a   tease that you can give back in kind. ” “Sometimes it might be tough to tell the difference, I realize, and in that case you should do whatever feels right and comfortable. ”",0
44020,“FRIGHTENING TREND”: Helmet-Cam Video Released After Arrest Of Motorcyclist [Video],"The thrill seekers on motorcycles are putting lives at risk by traveling at speeds over 100 mph on the highway. As you ll see in the video below, this nut job is weaving in and out of traffic going both ways. The video and more footage was confiscated when the police took the helmet cam from the guy they arrested. This is a frightening trend. Sheriff Tom Knight took the opportunity to point out that there have been 84 traffic crashes involving motorcycles in Sarasota County since the beginning of the year. It s like footage from a movie or video game: The first-person view from a motorcyclist weaving in and out of traffic at speeds well over 100 miles an hour. But the footage is real   taken from a motorcyclist s helmet-cam after his arrest   and deputies say these dangerous acts are happening too often.Sergey Baygulov was arrested on a charge of aggravated fleeing earlier this month. Sarasota deputies say he sped past a marked law enforcement vehicle before fleeing to his job, where he was later arrested.As part of their investigation, detectives confiscated his helmet-mounted camera, which they say contains lengthy video showing him cruising along River Road and Interstate 75 in southern Sarasota County, exceeding speeds of 110 mph while darting in and out of traffic and coming inches from other vehicles, including a school bus. ",1
60316,"Here Is How FBI Director Comey BAMBOOZLED The DOJ, CONGRESS, And The CLINTONS All At Once","1 comment James Comey just outfoxed the entire corrupt establishment with one game changing technique… Hillary Clinton’s Campaign called for the immediate release of all of the FBI’s new findings. Congress is demanding more information from James Comey and the Bureau by Monday. President Obama and The Department Of Justice say that Comey did not notify them before sending his letter to Congress. The New York Times reported that Obama’s Department Of Justice still has not granted approval for the FBI to review the emails that were allegedly found on Anthony Weiner’s laptop. “We do not have a warrant,” a senior law enforcement official said. “Discussions are under way [between the FBI and the DOJ] as to the best way to move forward.” Could this be a brilliant, somewhat sneaky, move by Comey? The question has been raised: A serious journalist, of which there are few today, would wonder if this isn’t precisely WHY Comey went public @thegarance @maggieNYT pic.twitter.com/kwFum9LNO7 
— DanRiehl (@DanRiehl) October 30, 2016 
The ball is now clearly in The Department of Justice’s court. With both Hillary and Congress demanding the information now, the DOJ will have to issue the required warrant. Otherwise, Comey can claim to have done his job without fear of repercussions from the American public or the court system. 
It is true that Obama’s DOJ has not investigated The Clinton Foundation and they discouraged Comey from looking into Hillary’s email problems. Justice Dept. Strongly Discouraged Comey on Move in Clinton Email Case https://t.co/UjpRoz1OtC pic.twitter.com/WZXTn3DYqw 
— DanRiehl (@DanRiehl) October 30, 2016 
Comey just outran the angle. If Hillary and Congress are to get their answers, Obama’s Justice Department will have to issue a warrant in order for them to get them. 
Other factors are in play, as well. With WikiLeaks and other groups looming, and the likelihood of more damaging information on the way, Comey may not want to go down with what he views as a massive, corrupt ship. 
Will Obama and the DOJ continue to stand behind Hillary? 
We will likely find out within the next WILD week. Related Items",1
66138,"Tancredo: Thanks Mr. President and Mitch McConnell, the GOP Is My Political Home Again - Breitbart","Donald Trump kept his word, Mitch McConnell played hardball, and together they triumphed over Chuck Schumer and the liberal establishment. April 7 should be marked on every patriot’s calendar as a turning point in history. [How long has it been since we had a policy victory of this magnitude? America now has a   chance to return to constitutional government.  If you think I am exaggerating the importance of having a true originalist in the Scalia chair on the Supreme Court, consider this question: If Neil Gorsuch had been writing the   majority opinion in the 2012 NFIB v. Sebelius challenge to Obamacare, would we still have Obamacare? No way, Jose. Adding Gorsuch to the Supreme Court is a historic turning point for three reasons besides the obvious one of having a strong conservative in Scalia’s chair. The Republican Party should heed the lessons taught by this victory if they want to actually govern the country instead of merely taking over the command of a doomed Titanic. First, the U. S. Senate Republicans showed unusual courage and uncharacteristic stamina. When Justice Scalia died suddenly in early 2016, President  Obama moved swiftly to fill the vacancy. But Senate Majority Leader Mitch McConnell and Senate Judiciary Committee Chairman Chuck Grassley decided the vacancy on the court should be filled by the winner of the 2016 presidential election and not by a lame duck incumbent. Indeed, no less an authority on Supreme Court vacancies than Democrat leader Chuck Schumer had proposed the same thing back in 2008 when George Bush was the lame duck. McConnell and the Senate Republicans held their ground despite the onslaught of criticism from the new power trilogy of the mainstream media, Hollywood comedians, and Obama Legacy stockholders. Then, in the middle of his campaign in 2016, candidate Donald Trump drew up a list of 21 conservative judges, made it public, and promised to select his first Supreme Court nominee from that list. Publishing that list was in itself radically unconventional and a bold gamble. But then he did a really unconventional thing and kept that promise by selecting Neil Gorsuch, a 10th Circuit Court judge who was probably among the two or three most conservative judges on that list of  . Golly, Batman, what next? !! And then came the coup de gras   —   not just ending opposition to Gorsuch but also giving Trump’s next Supreme Court nominee much better odds for confirmation. Democrats announced they would filibuster to block a full Senate vote on the Gorsuch appointment since it takes 60 votes to end a filibuster, not a simple majority of 51. Senate Republicans rose to the occasion by pulling the “nuclear trigger” ending the filibuster rule altogether, thereby not just stopping the filibuster against Gorsuch but also ending the filibuster threat against all future court nominees as well. Mitch McConnell had his finest hour as Senate Republican leader by holding that gang of 52 Republicans together and delivering on his promise to President Trump. All three elements of this miracle are worthy of praise —   Trump’s courage in publishing the list, his wisdom in selecting Gorsuch, and McConnell’s stellar leadership and political craftsmanship in delivering the victory despite universal, virulent Democrat opposition. Why is this victory so pivotal and so monumental? The answer is simple: a conservative majority on the U. S. Supreme Court is absolutely central to the survival of our Republic. The rule of law has become the rule of judges, and the Supreme Court is the final check on the rule of bad judges  —     which we have a few hundred in our federal courts thanks to decades of poor judicial appointments. Let us recall that the infamous 1973 Roe v. Wade   decision was written by a Republican nominee, Harry Blackman. More recently, Obamacare survived a court challenge because of the linguistic creativity of a Republican chief justice. The lessons to be learned from the Gorsuch victory are many, but this is the main one: We can restore the rule of law and true constitutionalism to the Supreme Court only if we have all three elements of the winning formula: a President with the wisdom to appoint the right judges, a Senate Republican leadership with the courage to fulfill its constitutional obligations, and a nation with a majority willing to support those choices. The Gorsuch appointment dwarfs in importance anything else Trump can or will do in the next four years and more than balances the inevitable disappointments and missteps he will send our way. Some people will think I am enthusiastic about Gorsuch only because he is likely to uphold Trump’s Executive Orders on immigration, but they are mistaken. I earnestly hope he will have the opportunity in the next few years to overturn bad precedents in Kelo (2005) Chevron (1984) and Roe (1973) decisions and many others. We can and will disagree with President Trump on some issues, such as trade policy, infrastructure boondoggles, and foreign policy mistakes like military involvement in Syria’s civil war. In fact, I may not agree with Trump’s every proposal or action on immigration and border security. But no matter: gaining conservative control of the Supreme Court makes the Trump presidency a success no matter what happens tomorrow. The Republican success in delivering the Gorsuch confirmation greatly overshadow the Republican Party’s many warts and weaknesses. I have decided to rejoin the Republican party as the best available vehicle for defending and sustaining our constitutional Republic.",0
46981,EU's Juncker hails Macron speech as 'very European',"BRUSSELS (Reuters) - European Commission President Jean-Claude Juncker hailed Emmanuel Macron s major speech on EU reform on Tuesday as  very European  and thanked the French head of state for his support for the EU s efforts in Brussels.  A very European speech from my friend Emmanuel Macron,  the EU chief executive wrote in French on Twitter.  Europe needs courage. Thank you for your support for the work of the EU institutions.   What we need now is a roadmap to advance the Union at 27. We have to openly discuss all ideas and decide before May 2019,  Juncker added, referring to his call in a keynote address of his own two weeks ago for a summit after Britain leaves the Union in March 2019 to decide the future for the remaining 27 members. Juncker s chief-of-staff Martin Selmayr, who kept up a stream of tweets throughout Macron s address at the Sorbonne highlighting similarities between his proposals and those of Juncker, tweeted:  Rarely Europe saw such convergence of views between a French president a Commission president.  Some nuances, yes. But also strong commonalities.  Among key proposals made by Juncker and Macron was for the euro zone to have its own budget and finance minister. However, Juncker has warned against Macron s suggestion that euro zone states create their own separate institutions.  Juncker says that may renew divisions between the richer west and poorer east of the continent and wants countries like Poland to be encouraged to join the euro zone and for a euro zone budget to managed by existing institutions of the whole EU. ",0
37628,Count on Wide-Open 2016 Debate Over U.S.’s Role in the World,"The political world was obsessed last week with Jeb Bush’s problems in saying whether he would or wouldn’t have ordered the invasion of Iraq. But a more provocative statement about projection of American power actually came from a fellow presidential contender, Marco Rubio, in a speech at the Council on Foreign Relations.

“As president, I will use American power to oppose any violations of international waters, airspace, cyberspace or outer space,” Sen. Rubio declared. “This includes the economic disruption caused when...",0
68683,Nigeria offers to meet militants after ceasefire cancelled in oil region,"ABUJA (Reuters) - The minister for Nigeria s oil-producing Delta region said on Monday the government was ready to meet militants days after they called off a year-long ceasefire. Usani Uguru Usani asked the Niger Delta Avengers to be patient and said the government was pushing through development schemes in the southern territory where rights groups have long complained about poverty and pollution.  The Avengers - whose attacks on energy facilities in the Niger Delta last year helped push Africa s biggest economy into recession - called off the ceasefire on Friday. The announcement threatened to push one of Nigeria s economic heartlands further into turmoil and disrupt the country s fragile recovery. It also piled pressure onto President Muhammadu Buhari who is already facing the jihadist Boko Haram insurgency in the northeast and rising calls for secession in the southeast.    If the Avengers wants to meet with us, we are ready to meet with them ... We are at all times ready to engage them and other groups and stakeholders,  Usani told reporters at the presidential villa in Abuja.  My message to the Avengers is that they should be patient with the government. We have been doing what we can to ensure the development of the region. Everything has a phase of planning and a phase of execution so I will advise all stakeholders to remain calm,  he added.  The government has been in talks for more than a year to address grievances over poverty and oil pollution but local groups have complained that no progress has been made, despite Buhari receiving a list of demands at a meeting last November. Attacks in 2016 cut oil production from a peak of 2.2 million barrels per day (mbpd) to near 1 mbpd, the lowest level in Africa s top oil producer for at least 30 years. The attacks, combined with low oil prices, caused the OPEC member s first recession in 25 years. Crude sales make up two-thirds of government revenue and most of its foreign exchange.  Nigeria came out of recession in the second quarter of this year as prices strengthened, attacks ended and oil production rose. ",0
26242,SOMEONE CALL THE Waaambulance! Glenn Beck Warns He’ll Be On Suicide Watch If Cruz Loses Indiana…You Better Buckle Up Beck…THE RESULTS ARE IN [VIDEO],"Hey Glenn, suicide is no laughing matter, and you really needs to start ratcheting down your role as America s conservative drama queen. Seriously is America witnessing the melt down of a man who used to be one of the most prominent conservative voices in America? A few days ago, Glenn Beck posted a special video posted to his website, where he addressed news reports of the latest mass layoffs at his troubled media empire. Watch the video HERE. Something is not quite right in the fake oval office. Maybe Beck just needs a long vacation Glenn Beck rolled his face in Cheetos last week   And no one stopped him.Glenn Beck pleaded with Indiana voters on Monday.  If you guys screw this up, I ll be on suicide watch. .@GlennBeck to Hoosiers: ""If you guys screw this up, I'm going to be pissed at you.   I will be suicidal.""  Patrick Svitek (@PatrickSvitek) May 2, 2016But that not have been the craziest thing he said all day.Ouch, Glenn Beck:  Tell me another time in our nation s history that you have witnessed where Indiana matters. Glenn Beck: God Prolonged GOP Primary So Every State Could Choose Between  Good or Evil  https://t.co/eK60lNkIbU pic.twitter.com/ez9moGDOMJ    Cris   (@ThePatriot143) May 3, 2016Well Glenn it s been a tough year, but the results are in and it looks like Trump ran the tables in Indiana:Wins 30 statewide delegates   May win all of the 27 remaining district delegatesVia: Gateway Pundit",1
