,title,text,label
20809,Why Trump Won; Why Clinton Lost,"Why Trump Won; Why Clinton Lost November 9, 2016 
Exclusive: Hillary Clinton’s stunning defeat reflected a gross misjudgment by the Democratic Party about the depth of populist anger against self-serving elites who have treated much of the country with disdain, writes Robert Parry. 
By Robert Parry 
In the end, Hillary Clinton became the face of a corrupt, arrogant and out-of-touch Establishment, while Donald Trump emerged as an almost perfectly imperfect vessel for a populist fury that had bubbled beneath the surface of America. 
There is clearly much to fear from a Trump presidency, especially coupled with continued Republican control of Congress. Trump and many Republicans have denied the reality of climate change; they favor more tax cuts for the rich; they want to deregulate Wall Street and other powerful industries – all policies that helped create the current mess that the United States and much of the world are now in. A sign supporting Donald Trump at a rally at Veterans Memorial Coliseum at the Arizona State Fairgrounds in Phoenix, Arizona. June 18, 2016 (Photo by Gage Skidmore) 
Further, Trump’s personality is problematic to say the least. He lacks the knowledge and the temperament that one would like to see in a President – or even in a much less powerful public official. He appealed to racism, misogyny, white supremacy, bigotry toward immigrants and prejudice toward Muslims. He favors torture and wants a giant wall built across America’s southern border. 
But American voters chose him in part because they felt they needed a blunt instrument to smash the Establishment that has ruled and mis-ruled America for at least the past several decades. It is an Establishment that not only has grabbed for itself almost all the new wealth that the country has produced but has casually sent the U.S. military into wars of choice, as if the lives of working-class soldiers are of little value. 
On foreign policy, the Establishment had turned decision-making over to the neoconservatives and their liberal-interventionist sidekicks, a collection of haughty elitists who often subordinated American interests to those of Israel and Saudi Arabia, for political or financial advantage. 
The war choices of the neocon/liberal-hawk coalition have been disastrous – from Iraq to Afghanistan to Libya to Syria to Ukraine – yet this collection of know-it-alls never experiences accountability. The same people, including the media’s armchair warriors and the think-tank “scholars,” bounce from one catastrophe to the next with no consequences for their fallacious “group thinks.” Most recently, they have ginned up a new costly and dangerous Cold War with Russia. 
For all his faults, Trump was one of the few major public figures who dared challenge the “group thinks” on the current hot spots of Syria and Russia. In response, Clinton and many Democrats chose to engage in a crude McCarthyism with Clinton even baiting Trump as Vladimir Putin’s “puppet” during the final presidential debate. 
It is somewhat remarkable that those tactics failed; that Trump talked about cooperation with Russia, rather than confrontation, and won. Trump’s victory could mean that rather than escalating the New Cold War with Russia, there is the possibility of a ratcheting down of tensions. 
Repudiating the Neocons 
Thus, Trump’s victory marks a repudiation of the neocon/liberal-hawk orthodoxy because the New Cold War was largely incubated in neocon/liberal-hawk think tanks, brought to life by likeminded officials in the U.S. State Department, and nourished by propaganda across the mainstream Western media. Donald Trump speaking with supporters at a campaign rally in Phoenix, Arizona. June 18, 2016. (Photo by Gage Skidmore) 
It was the West, not Russia, that provoked the confrontation over Ukraine by helping to install a fiercely anti-Russian regime on Russia’s borders. I know the mainstream Western media framed the story as “Russian aggression” but that was always a gross distortion. 
There were peaceful ways for settling the internal differences inside Ukraine without violating the democratic process, but U.S. neocons, such as Assistant Secretary of State Victoria Nuland, and wealthy neoliberals, such as financial speculator George Soros, pushed for a putsch that overthrew the elected President Viktor Yanukovych in February 2014. 
Putin’s response, including his acceptance of Crimea’s overwhelming referendum to return to Russia and his support for ethnic Russian rebels in eastern Ukraine opposing the coup regime in Kiev, was a reaction to the West’s destabilizing and violent actions. Putin was not the instigator of the troubles. 
Similarly, in Syria, the West’s “regime change” strategy, which dates back to neocon planning in the mid-1990s, involved collaboration with Al Qaeda and other Islamic jihadists to remove the secular government of Bashar al-Assad. Again, Official Washington and the mainstream media portrayed the conflict as all Assad’s fault, but that wasn’t the full picture. 
From the start of the Syrian conflict in 2011, U.S. “allies,” including Saudi Arabia, Qatar, Turkey and Israel, have been aiding the rebellion, with Turkey and the Gulf states funneling money and weapons to Al Qaeda’s Nusra Front and even to the Al Qaeda spinoff, Islamic State. 
Though President Barack Obama dragged his heels on the direct intervention advocated by then-Secretary of State Hillary Clinton, Obama eventually went in halfway, bending to political pressure by agreeing to train and arm so-called “moderates” who ended up fighting next to Al Qaeda’s Nusra Front and other jihadists in Ahrar al-Sham. 
Trump has been inarticulate and imprecise in describing what policies he would follow in Syria, besides suggesting that he would cooperate with the Russians in destroying Islamic State. But Trump didn’t seem to understand the role of Al Qaeda in controlling east Aleppo and other Syrian territory. 
Uncharted Territory 
So, the American voters have plunged the United States and the world into uncharted territory behind a President-elect who lacks a depth of knowledge on a wide variety of issues. Who will guide a President Trump becomes the most pressing issue today. Former Secretary of State Hillary Clinton speaking with supporters at a campaign rally in Phoenix, Arizona. March 21, 2016. (Photo by Gage Skidmore) 
Will he rely on traditional Republicans who have done so much to mess up the country and the world or will he find some fresh-thinking realists who will realign policy with core American interests and values. 
For this dangerous and uncertain moment, the Democratic Party establishment deserves a large share of the blame. Despite signs that 2016 would be a year for an anti-Establishment candidate – possibly someone like Sen. Elizabeth Warren or Sen. Bernie Sanders – the Democratic leadership decided that it was “Hillary’s turn.” 
Alternatives like Warren were discouraged from running so there could be a Clinton “coronation.” That left the 74-year-old socialist from Vermont as the only obstacle to Clinton’s nomination and it turned out that Sanders was a formidable challenger. But his candidacy was ultimately blocked by Democratic insiders, including the unelected “super-delegates” who gave Clinton an early and seemingly insurmountable lead. 
With blinders firmly in place, the Democrats yoked themselves to Clinton’s gilded carriage and tried to pull it all the way to the White House. But they ignored the fact that many Americans came to see Clinton as the personification of all that is wrong about the insular and corrupt world of Official Washington. And that has given us President-elect Trump. 
Investigative reporter Robert Parry broke many of the Iran-Contra stories for The Associated Press and Newsweek in the 1980s. You can buy his latest book, America’s Stolen Narrative, either in print here or as an e-book (from Amazon and barnesandnoble.com .",1
19495,French government dampens Corsican nationalists' autonomy hopes,"PARIS (Reuters) - France s government on Tuesday ruled out major concessions towards autonomy sought by Corsica s nationalists after they won a regional election, but said it was open to talks that took account of the island s distinctive character. The nationalists on Sunday won two thirds of the seats in the new regional council that takes office on Jan. 1. Their ambitions are relatively modest among the wave of secessionist movements that have sprung up in parts of Europe as its traditional political forces have lost traction.  Unlike Catalonia s nationalists, they do not target outright independence, but they do seek official status for the Corsican language and a greater say on fiscal issues.  Government spokesman Benjamin Griveaux said there were Corsican  specifics  to be taken into account in the discussions that Paris holds with all new regional authorities.  (But) let s be clear ... this was not a referendum or a vote on autonomy or independence,  he told France 2 TV. The Corsican nationalists also want to be able to decide who can buy properties and they seek liberty for those they call political prisoners, who have been condemned for attacks or are awaiting judgment. The sun-drenched island, the birthplace of Napoleon and known as much over recent decades for its sometimes violent independence movements as for its stunning landscapes, has long been a thorn in the side of French governments. Clandestine group the National Front for the Liberation of Corsica (FLNC) laid down its weapons in 2014 after a near four-decade long rebellion, in a major shift that helped boost the popularity of the moderate nationalists who won Sunday s election.  Asked about prisoners, Griveaux said:  The law must be respected. When there have been crimes and a court ruling, when people have been condemned, the sentence should be carried out.  Asked about Corsican becoming an official language on the island alongside French, Griveaux said provision had already been made in various regions to allow the use of a local language, for instance in some schools. But  the language of the Republic is French,  he added.  Political analyst Andre Fazi, a lecturer at the University of Corsica, said it would be hard for the nationalists to get what they wanted.  But with Sunday s election win, it would also be risky for the government to not do anything,  he said.  Shutting the door completely could boost calls for outright independence, as was the case in Catalonia.  In a sign that the government might be taking this into account, Prime Minister Edouard Philippe on Sunday called nationalist leader Gilles Simeoni to congratulate him on his win and told him he was willing to see him soon in Paris.  ",0
47116,"Episode #153 – SUNDAY WIRE: ‘The Nuremberg Syndrome’ with guests Mother Agnes, Abdo Haddad, Ghoufran Derawan"," Episode #153 of SUNDAY WIRE SHOW resumes this Sunday September 18, 2016 as host Patrick Henningsen broadcasts a 3 HOUR SPECIAL of LIVE power-packed talk radio on ACR LISTEN LIVE ON THIS PAGE AT THE FOLLOWING SCHEDULED SHOW TIMES:SUNDAYS   5pm-8pm UK Time | 12pm-3pm ET (US) | 9am-12pm PT (US)This week s edition of THE SUNDAY WIRE is on the road broadcasting LIVE from the Valley of the Sun. This week host Patrick Henningsen covers this week s top stories internationally, including yesterday s US airstrike against Syria, killing at least 62 Syrian soldiers while allowing ISIS to advance, as well as the faux made-for-TV terror  event in NYC last night which conveniently covered-up the US scandal in Syria. In the first hour we ll be joined by a very special guest, Mother Superior Agnes Mariam de la Croix, to discuss her experiences in Syria and the true nature of the conflict and its affect on the people of Syria and the Middle East. In the second hour, we ll connect with Syria-based political analyst, Abdo Haddad, to hear breaking details of multiple battle fronts in Syria, and also new information about Turkey s covert plans to establish a de facto  Islamic State  inside of northern Syria, as well as some insight into the breakdown of the US-Russia brokered Syria ceasefire agreement this week. In the third and final hour, we talk with independent filmmaker Ghoufran Derawan to talk about her two outstanding short film productions from Syria   featuring this week on 21WIRE.TV.SHOUT POLL: Should US/UK/EU-funded White Helmets receive a Nobel Peace Prize?Strap yourselves in and lower the blast shield   this is your brave new world  *NOTE: THIS EPISODE MAY CONTAIN STRONG LANGUAGE AND MATURE THEMES*Direct Download the Most Recent Episode// <![CDATA[ broadstreet.zone(46707); // ]]&gt;Sunday Wire Radio Show Archives   ",1
59349, Costco Raises Minimum Wage For Workers As Republicans Continue To Do Nothing,"Costco cares more about the American workforce than Republicans do.A few years ago, Costco answered the call to help struggling workers by raising the wages of their own employees to $12 an hour, nearly a full $5 increase above the federal minimum wage that House and Senate Republicans refuse to raise for the rest of the American people.The results swiftly proved that rewarding your employees and increasing their morale is a good business decision that propels a company forward and turns it into a more competitive one.As other corporations like Walmart saw sales sink, the quarterly income of Costco soared ahead.And now Costco is betting on their employees again by raising their wages by another dollar per hour.Costco announced the wage hike on Thursday in a move that could affect a large number of the 117,000 employees who work for the company.The move not only appears to be Costco s way of rewarding their employees, it appears to also be an answer to Walmart s grudging decision to raise wages for their own workers earlier this year.By raising wages for their own employees, Costco is competing with Walmart to draw new applicants as well as retain current workers.But Costco, unlike Walmart, has always treated their employees with dignity and respect.According to the Huffington Post,Costco has a reputation for being one of the better low-wage employers. It pays slightly more than its competitors (even before the wage increase), closes its doors for major holidays like Thanksgiving and Independence Day and provides health benefits to most of its employees, even those who make an hourly wage.Meanwhile, Republicans in Congress continue to refuse to raise the federal minimum wage to help all American workers across the nation, which has resulted in states and cities raising wages on their own to address the struggle minimum wage workers have faced for decades.Most recently, the state of Oregon passed the highest minimum wage in the nation. In the next few years, Oregonians can expect to make up to $14.50 per hour, which is double the federal minimum wage.Now if only Republicans would stop obeying orders from their corporate masters, perhaps the rest of the American people could get the raise they need to take better care of their families without having to struggle near as much. Alas, it will probably require replacing them with Democrats to make it happen.Featured image from Wikimedia",1
28327,Jesse Matthew charged in Hannah Graham slaying,"The murder charge against Jesse Matthew Jr. comes in addition to a count of abduction with intent to defile filed against him previously, Albemarle County Commonwealth's Attorney Denise Lunsford said.

""These indictments signal the beginning of the next phase in what has been an incredibly difficult process for the family of Hannah Graham, for our community and for the men and women of the many departments and agencies who have worked on this matter since September of last year,"" Lunsford said.

Lunsford's team decided not to charge Matthew with capital murder, which could have led to a death sentence if he were convicted. Lunsford said she wouldn't give details on what led to that decision, except to say that a ""great deal of serious thought"" went into it.

Those considerations included ""the impact on the community, the Grahams, and the need to provide Mr. Matthew with a fair trial.""

""I have discussed this matter with the Grahams on many occasions, and they are aware of the indictments,"" Lunsford said. Matthew also was charged with reckless driving in two incidents about a week after Graham's disappearance, Lunsford said. Matthew's first court appearance on the indictments is scheduled for February 18. His attorney, Jim Camblos, declined to comment Tuesday, except to acknowledge the February 18 court appearance and to say that he received news of the indictments late Monday afternoon. Graham, 18, went missing before dawn on September 13 after she was last spotted on surveillance video in Charlottesville's Downtown Mall area. In October, authorities found what turned out to be Graham's skull and bones on abandoned property 8 miles from where the college sophomore was last seen. Surveillance video and other accounts led authorities to identify Matthew as a suspect in her disappearance. Matthew, 33, was taken into custody on September 24 on a beach in Galveston County, Texas, about 1,300 miles away from where Graham was last seen. No link to another slaying Matthew's arrest in the Graham case prompted authorities to investigate his possible links to a string of unsolved killings and disappearances in the area. One of those cases involved 17-year-old Alexis Murphy of Lovingston, Virginia, who disappeared in 2013 and whose body has not been found. But on Friday, authorities said they had found no link between him and Murphy's slaying. in Fairfax, Virginia, in 2005; the trial in that case is scheduled for March. in Fairfax, Virginia, in 2005; the trial in that case is scheduled for March. Matthew is also charged in the sexual assault of a woman in Fairfax, Virginia, in 2005; the trial in that case is scheduled for March. Authorities said that in September 2005, a 26-year-old woman returning from a grocery store was grabbed from behind and sexually assaulted. The attacker was scared off by a passerby. Information from the 2005 victim led police to link Matthew to the case of another missing young woman, Morgan Harrington, a Virginia Tech student who vanished in Charlottesville in October 2009 and was found dead a few months later. Matthew has not been charged in that case. Investigators are looking into his possible connection to other similar cases in the area. They include the August 2009 killing of Virginia Tech students Heidi Childs and David Metzler and the October 2009 killing of 23-year-old Cassandra Morton of Lynchburg, Virginia. Police are also investigating Matthew's possible ties to the disappearance of 19-year-old Samantha Ann Clarke of Orange, Virginia.",0
41637, CNN BLISTERS Trump After He Attacks Them For Bad Representation: ‘That’s Your Job’ (TWEETS),"One of Donald Trump s favorite punching bags is CNN. He even once tweeted a GIF image of himself punching a person with a CNN logo superimposed over the head   indicating that he d like to enact violence against CNN s reporters. Then there was the time he tweeted the  Trump Train  roaring over  CNN.  Now, he s back at it   this time suggesting that  fake  CNN should be the ones representing America to the world, and that they are doing a bad job. Here is that tweet:.@FoxNews is MUCH more important in the United States than CNN, but outside of the U.S., CNN International is still a major source of (Fake) news, and they represent our Nation to the WORLD very poorly. The outside world does not see the truth from them!  Donald J. Trump (@realDonaldTrump) November 25, 2017Of course, it is beneath the dignity of most people to respond to a moronic buffoon like Trump under normal circumstances. However, he is currently squatting in the White House, and has his tiny orange hands on the levers of power   not to mention the nuclear codes   so they have to stoop to a Trumpian level when personally attacked. However, being, well, you know, FIT to be doing the job they are doing, the good folks at CNN Communications fired back at Trump, and their response is nothing short of perfect:It's not CNN's job to represent the U.S to the world. That's yours. Our job is to report the news. #FactsFirst   CNN Communications (@CNNPR) November 25, 2017BOOM! Couldn t have asked for a sicker burn than this. And they are right of course   especially the part about #FactsFirst. Trump has a problem with the truth, as we all well know. That s what makes what the CNN Communications people replied so fabulous. It is the ultimate truth   something the likes of the pathological orange liar that is Donald Trump knows nothing about.Featured image via  Andrew Burton/Getty Images",1
41215,Trump adviser Bannon says U.S. in economic war with China: media,"(Reuters) - The United States is in an economic war with China, U.S President Donald Trump’s chief political strategist has said, warning Washington is losing the fight but is about to hit China hard over unfair trade practices. “We’re at economic war with China,” Steve Bannon told U.S. news site prospect.org in an interview published in Wednesday. “It’s in all their literature. They’re not shy about saying what they’re doing. One of us is going to be a hegemon in 25 or 30 years and it’s gonna be them if we go down this path,” he was quoted as saying. “If we continue to lose it, we’re five years away, I think, 10 years at the most, of hitting an inflection point from which we’ll never be able to recover.” Chinese Foreign Ministry spokeswoman Hua Chunying said she had seen the report, and reiterated the essence of the China-U.S. trade relationship is mutually beneficial.  “In reality, China and the United States’ long term cooperation has brought about real benefits for both countries’ peoples, any unbiased person will clearly see this fact,” she told a daily news briefing in Beijing.  “We have also said before, a trade war has no future. A trade war does not serve the interests of any party, as fighting a trade war will not produce a winner. We hope that relevant parties can stop viewing issues of the 21st century with a 19th- or 20th-century mentality.” Bannon said the United States would use Section 301 of the 1974 Trade Act against Chinese coercion of technology transfers from U.S. corporations doing business in China and follow up with complaints against steel and aluminum dumping, according to prospect.org. On Monday, Trump authorized an inquiry into China’s alleged theft of intellectual property in the first direct trade measure by his administration against Beijing. “We’re going to run the tables on these guys. We’ve come to the conclusion that they’re in an economic war and they’re crushing us,” said Bannon, who acknowledged he was battling trade doves within the U.S. administration. He said there was no reason to go soft on China in order to get Beijing’s support over North Korea because he believed China would do little more to rein in Pyongyang. Bannon said he might consider a deal in which China got North Korea to freeze its nuclear build-up with verifiable inspections and the United States removed its troops from the Korean peninsula, but such a deal seemed remote, prospect.org reported. In contrast to Trump’s threat of “fire and fury” against North Korea, Bannon said: “There’s no military solution, forget it.” “Until somebody solves the part of the equation that shows me that 10 million people in Seoul don’t die in the first 30 minutes from conventional weapons, I don’t know what you’re talking about ...” Asked about any connection between his economic nationalism and white nationalism in the United States, and in particular the racist violence in Charlottesville, Bannon said: “Ethno-nationalism — it’s losers. It’s a fringe element.” “I think the media plays it up too much, and we gotta help crush it, you know, uh, help crush it more. These guys are a collection of clowns.” However, Bannon, who formerly led the right-wing website Breitbart, said focusing on race would help the Republicans politically. “The Democrats, the longer they talk about identity politics, I got ‘em. I want them to talk about racism every day. If the left is focused on race and identity, and we go with economic nationalism, we can crush the Democrats.” ",0
22739,Supreme Court's recent unity faces looming test,"WASHINGTON (Reuters) - As the U.S. Supreme Court navigated a difficult period in which it was short one member for more than a year, justices from across the ideological spectrum often managed to find common ground. That sense of unity promises to be soon put to the test. The nine-justice court ended its 2016-2017 term on Monday with a flurry of rulings. When it resumes work in October, its recently restored conservative majority could become more assertive as the justices tackle big cases on whether the U.S. Constitution lets businesses refuse to serve gay couples for religious reasons, presidential powers and manipulating electoral district boundaries for partisan gain. Neil Gorsuch, Republican President Donald Trump’s appointee, joined the court in April, giving conservatives a 5-4 majority. Gorsuch already has established himself as among the most conservative and outspoken justices even before beginning his first full term.  “We will certainly see more cases where they are sharply divided,” Chicago-Kent College of Law professor Carolyn Shapiro said. While partisan tensions in Washington have deepened since Trump took office in January, the Supreme Court largely remained above the fray. In the 14 months that the court operated with only eight justices following Justice Antonin Scalia’s death and was divided equally between liberals and conservative, it showed greater unanimity in its decisions than in recent years. During that time, the justices often sidestepped major rulings on divisive issues, resolving several cases narrowly and trying to avoid 4-4 votes that would leave legal questions unresolved.  The court even avoided a sharp ideological split in its decision on Monday on how to handle Trump’s contentious order banning people from six Muslim majority countries from entering the United States. The four liberal justices were silent as the court allowed parts of the order to go into effect and agreed to decide the legality of the policy in its next term. The court already has agreed to hear several major cases in which the justices are likely to be divided on ideological lines, including one on the conflict between gay rights and religious freedom concerning a Christian baker from Colorado who refused to make a cake for a same-sex couple, citing his religious beliefs. The justices will also weigh whether state legislative districts violate constitutional protections if they are drawn purely to gain partisan advantage in a case involving a Republican-configured electoral map in Wisconsin that could have major consequences for U.S. elections. The travel ban case, Trump’s first big Supreme Court battle, is a major test of presidential powers, with Trump’s administration arguing that the judiciary should show deference to the president on national security matters. In the term that just ended, the court was able to decide all but two of the cases it heard. On Monday, the justices ordered that those cases, both on immigration-related issues, be re-argued in its next term, when Gorsuch would be able to participate. The action suggests the court was divided 4-4 along ideological grounds on those cases. A review of rulings from the 2016-2017 term compared with previous years shows a higher rate of unanimity, likely prompted by the greater need for compromise without a decisive ninth vote. In 69 cases in which the court issued decisions on the merits, there were no dissenting votes in 41 of them, or 59 percent, according to Kedar Bhatia, who compiles court statistics for the SCOTUSblog website. That compares with 44 percent in the court’s previous term and 40 percent in the one prior to that.  “With only eight members, I think the court was trying harder to achieve as much agreement as possible, both in the close cases and in the not-so-close ones,” said Kannon Shanmugam, a lawyer who regularly argues before the court. While they were shorthanded, the justices took up fewer cases that were likely to divide them ideologically. For example, they took six cases on patent protections, a higher-than-normal number, on an issue in which they usually are unanimous. ",0
48149,CNN Liberal Anchor Freaks Out At Navy SEAL When He Asks For TRUTH….You Won’t Believe The Reaction! [Video],"A Navy SEAL Carl Higbie was blasted and screeched at by a CNN anchor who was shocked that Higbie asked for more evidence and truth in the Trump controversy. Yikes! She s got snowflake written all over her. It s just how the left rolls you have to march in lock-step with what they believe to be true even if it s not true. Just go with it, right? We say NOT RIGHT!Shouldn t we ask that sources be exposed? Anyone can say they know the truth but when they hide behind anonymity, they ruin their credibility. The left just expects everyone to believe the many lies they ve been telling about President Trump. We re with Carl! We re not accepting any  stories  against Trump until we have proof and know the source.This woman needs to seek help!",1
13637,Will the New Apple iPhone Have a Headphone Jack? Rumormongers Say It Won’t - The New York Times,"SAN FRANCISCO  —   If Apple had its way, this week would play out like Christmas for   . First, unbelievable anticipation. Then, great surprise. At the end, immense satisfaction. When the latest iPhone is unveiled here on Wednesday in a   auditorium, it probably will instead be more like Christmas for a sneaky    who long ago peeked at his present. Thanks. That’s it? Anyone who cares enough about the iPhone to know that a new model is being released this month already knows what it is supposed to be like: a little thinner, a little faster and equipped with superior cameras on the Plus model. By far the most controversial feature, however, is the one that will be missing: a headphone jack. A standard element of technology that can be traced back to 1878 and the invention of the manual telephone exchange, the jack is apparently going the way of the floppy disk and the folding map. The future will be wireless. We know about this potential absence thanks to a global information chain, one that shadows the supply and manufacturing chain that produces Apple’s products. The shadow chain is intended to ferret out Apple rumors: promoting them, discussing them and then discussing them some more, long before they become facts. This rumor mill is both a gift to Apple and a burden, a sign that it has not lost its magic and a warning that everyone is on watch for the moment it does. No other company is tracked quite so relentlessly. Under its   Steve Jobs, Apple relished its ability to keep news under wraps and went to great lengths  —   legally and otherwise  —   to make sure it remained that way. “There is one more thing, and we’ve managed to keep it secret,” Mr. Jobs exulted in 1999 as he introduced iMacs in colors like blueberry and tangerine. “It’s hard to believe, but we did it. ” It was an ambition that his successor, Timothy D. Cook, underlined at a conference four years ago. “We’re going to double down on secrecy on products,” he said. Things have not quite worked out that way. “When Steve Jobs was around, there was still that hope they could surprise you,” said Gene Munster, an Apple analyst. “Today, that hope is largely gone. ” The long road to unraveling this week’s surprises began last November, less than three months after the iPhone 6s had debuted to gangbuster   sales. The Japanese website Mac Otakara, considered a generally reliable source of information that has ties to the factories manufacturing the phone, wrote about Apple removing the jack in the next iPhone under the heading “rumor. ” For anyone not ready to go wireless, the story said, wired earphones would plug into the iPhone via Apple’s Lightning connector, which is typically used for charging power. Traditional headphones would presumably work through a converter. This was big. “Headphones are one of the most basic functions, so this is something that’s going to affect users of all kinds,” said Eric Slivka, editor in chief of MacRumors. com. “I immediately knew it would be an extremely controversial topic all the way until launch. ” A post on the MacRumors site, drawing from the Mac Otakara story, included a cautionary note that began, “Should this rumor prove to be true . .. ” The post received 1, 100 comments from Apple aficionados who had no doubt it was and who, in general, did not like the idea of no jack. Cellphones were once like bricks, but losing the jack so the iPhone could be even thinner was felt by some to be a bad bargain. “Any thinner and I’ll lose it into the   continuum forever,” one commenter joked. MacRumors exists for these kinds of moments. So does AppleInsider, Cult of Mac, 9to5Mac and similar sites in various languages, all of which picked up the news and chewed it over. During the next six weeks, helped along by further stories on Chinese blogs, the mainstream media picked it up as well. Newsweek, sounding rather overwrought, asked, “Is Apple Ready to Kill the Beloved Headphone Jack?” A Fast Company article announced that Apple would be dropping the jack  —   “It’s True,” read the headline  —   and added that the iPhone would probably support wireless charging and be waterproof. By early January, emotions were at a fever pitch. An online petition from SumofUs. org, which more than 300, 000 people have signed, denounced Apple for creating more electronic waste  —   presumably, headphones that will no longer work with the iPhone and be thrown out. Some commentators explained that even if people used adapters with their old headphones, they were gaining things, too. Other commentators noted that people complained that Apple never innovated anymore, and yet here it was innovating, and people were complaining anyway. Then came the rumor that the headphone jack was not going away after all. The Chinese website Mydrivers. com published a photo of what it said were the innards of the new iPhone with the jack right there. “Has the rumor mill been lying to us?” wondered Cult of Mac. “Surely not!” Two weeks ago, with the volume of commentary picking up as the big reveal approached, even Apple’s other   Steve Wozniak, weighed in. “If it’s missing the 3.  earphone jack, that’s going to tick off a lot of people,” he told the Australian Financial Review. But he added a conciliatory note: “We’ll see. Apple is good at moving towards the future, and I like to follow that. ” Perhaps it is better to be forewarned about what the future holds rather than be forced to confront it abruptly. “We soften the blow,” said Neil Hughes, managing editor of AppleInsider. “Can you imagine that if no one saw it coming and Apple just dropped this on Wednesday? People would lose their minds. ” Apple, which declined to comment for this article, most likely has a different view. In late 2004, it went after several websites, including AppleInsider, saying that when they posted details about unreleased products, they were publishing stolen property. At first Apple found success in court but the ruling was sharply reversed on appeal. It was ordered to pay $700, 000 to cover the sites’ legal fees and generally looked like a bully. For several years, Apple sold a   in its Cupertino, Calif. campus store that read, “I visited the Apple campus. But that’s all I am allowed to say. ” A recent Apple presentation poked fun at its extensive security measures. But even if the company can now have a laugh or two at its own expense, its philosophy has not changed. “Do you remember when you were a kid, and Christmas Eve, it was so exciting, you weren’t sure what was going to be downstairs?” Mr. Cook said when asked about the rumored Apple car at the annual shareholders’ meeting last February. “Well, it’s going to be Christmas Eve for a while. ” Apple might be the richest company in the world, and quite possibly the coolest, but feel for it for a moment. It has to keep making the iPhone exciting enough so tens of millions of people immediately buy one. Apple depends on this. Never before has a company so large and influential been tethered to one consumer product. And that product, which recently celebrated its   sale, may have already hit saturation. Apple sold 40. 4 million iPhones last quarter, a drop from 47. 5 million during the same period in 2015. It was the second straight quarter of declines. “I think we’ve reached peak iPhone,” said Seth Weintraub, of 9to5Mac. But only for the moment. Even as the Apple faithful wait to see all these rumors confirmed, the scuttlebutt and speculation have started about next year’s model. It will be the iPhone’s 10th anniversary, which means the stakes are going up. “Apple is hopefully turning on the development afterburners,” Mr. Weintraub said. “We hear it wants the phone to resemble a sleek glass slab. It’s supposed to be a statement, a really big deal. ” Assuming, of course, the rumors are true.",0
