,title,text,label
67995, Beyond Parody: Sean Spicer Blames Obama For Trump Hiring Foreign Agent Michael Flynn (VIDEO),"With questions mounting, Sean Spicer finally found an answer as to why Donald Trump hired known foreign agent and possible criminal Michael Flynn to be his National Security Advisor: It s Obama s fault.The Trump White House came up with their excuse seemingly overnight. Prior to Spicer s comments, the administration flailed for months. Meanwhile, Flynn s actions and Trump s cover up of them have swelled into a firestorm. Reporters have discovered that the now-fired Flynn was working for the Turkish government while on Trump s campaign, that Flynn told Trump s team that he was engaged in this illegal activity, and that the Pentagon had warned Flynn to cut it out as early as 2014.Former national security adviser Michael Flynn was warned by the Defense Intelligence Agency in 2014 against accepting foreign payments as he entered retirement, according to new documents obtained by the House oversight committee.A final nail in Flynn s coffin when it was learned that he was also accepting money from RT, the state-sponsored television station which largely operates as a propaganda tool for the Russian government. Flynn hid these payments, adding an additional level of wrongdoing.None of which stopped Trump from hiring Flynn as his top military advisor, defending him for weeks, then ultimately saying he didn t think Flynn had done anything wrong despite his resignation. Trump, who once boasted that he only hired the best people, has predictably decided to blame Obama rather than accept responsibility. A sad pattern that he leans on for many of his failings.Asked about Mike Flynn s vetting by the Trump team, Spicer blames the Obama admin. for renewing Flynn s security clearance years before pic.twitter.com/iPkuxA7uCu  Bradd Jaffy (@BraddJaffy) April 27, 2017Spicer:General Flynn was a career military officer who maintained a high level security clearance throughout his career in the military. His clearance was last reissued by the Obama administration in 2016 with full knowledge of his activities.Spicer overlooks the fact that the military actually forced Flynn out in disgrace that same year for being  disruptive  and a warmonger who didn t listen to his superiors. He also overlooks that Trump, who by then knew of Flynn s history, decided to hire him as a full-time surrogate for his campaign, host him at the RNC (where Flynn led  lock her up  chants), then promoted him to National Security Advisor once elected.Trump is a natural born scam artist but this desperate stab at passing the buck will be a hard sell even to his most ardent supporters.Featured image via Twitter",1
45445,MEDIA IGNORES TRUMP’S FIRST Record-Breaking Christmas Season…Retail Sales Of $600 BILLION: “This is literally the best season since before the recession”,"The Stock Market is setting record after record and unemployment is at a 17 year low. So many things accomplished by the Trump Administration, perhaps more than any other President in first year. Sadly, will never be reported correctly by the Fake News Media!  Donald J. Trump (@realDonaldTrump) December 23, 2017CBS News reported on the retailer s record-breaking holiday season without ever mentioning President Trump:Total retail sales this holiday season added up to a record $598 billion dollars   up $33 billion from last year.Not surprisingly, the AP also failed to mention President Trump: Experts have issued rosy forecasts for the season. Shoppers seemed to be in the mood with unemployment at a 17-year low and consumer sentiment at its highest level since 2000. Shoppers have been spending at a pace not seen since the Great Recession, says Craig Johnson, president of retail consulting group Customer Growth Partners. The Wall Street Journal reported sales were up for retailers like Macy s and Wal-Mart. The Wall Street Journal even mentioned that spending was up in all income categories, as shoppers were encouraged by rising wages and low unemployment, but failed to attribute any of the retailer s success to President mention Trump:Retailers are enjoying some extra Christmas cheer.Fueled by high consumer confidence and a robust job market, U.S. retail sales in the holiday period rose at their best pace since 2011, according to Mastercard SpendingPulse, which tracks both online and in-store spending.Sales, excluding automobiles, rose 4.9% from Nov. 1 through Christmas, compared with a 3.7% gain in the same period last year, according to the Mastercard Inc. unit, which tracks all forms of payment. E-commerce continued to drive the gains, rising 18.1%. Overall, this year was a big win for retail,  Ms. Quinlan said.That newfound buoyancy is a relief to retailers from department-store giants like Macy s Inc. to mall favorites like Gap Inc. that struggled through a difficult year of store closures, declining foot traffic and bankruptcies by chains including the Sports Authority, Toys  R  Us and Payless Shoes.Investors, who have abandoned many retail stocks even as the broader stock market surged, have started to return. Shares of Macy s and Gap, for example, have jumped 24% and 18%, respectively, in the past month, compared with a 3% gain in the S&P 500. Wal-Mart Stores Inc. has rallied 40% on the year and, like online nemesis Amazon.com Inc., is trading near all-time highs. Unlike in past years, when spending was driven by high-income shoppers, this holiday season a broader swath of the population opened their wallets, encouraged by rising wages and low unemployment, analysts and economists said. Fewer people are living paycheck to paycheck,  said Chris Christopher, executive director of economic-research firm IHS Markit.  There is a lot more spending from the lower- and middle-income groups, while the upper-income groups are splurging. Fox Business News reported the amazing Christmas season sales, but neglected to mention President Trump s positive effect on the economy:Retailers are finally enjoying some Christmas cheer.Fueled by high consumer confidence and a robust job market, U.S. retail sales in the holiday period rose at their best pace since 2011, according to Mastercard SpendingPulse, which tracks both online and in-store spending.Sales, excluding automobiles, rose 4.9% from Nov. 1 through Christmas Eve, compared with a 3.7% gain in the same period last year, according to the Mastercard Inc. unit, which tracks all forms of payment. E-commerce continued to drive the gains, rising 18.1%. It started with a bang in the week leading up to Black Friday,  said Sarah Quinlan, a senior vice president of marketing insights at Mastercard. She added that retailers benefited this year from Christmas Day falling on a Monday, giving shoppers a full weekend to scoop up last-minute purchases. Dec. 23 ranked next to Black Friday in terms of spending, according to Mastercard.Via: Gateway Pundit",1
45046,Lebanon's Hezbollah calls U.S. strike on Syria 'idiotic step',"BEIRUT (Reuters) - Lebanese Shi’ite group Hezbollah said on Friday a U.S. cruise missile strike on a Syrian airbase was an “idiotic step” which would lead to “great and dangerous tensions” in the Middle East. Hezbollah, which supports Syrian President Bashar al-Assad in the six-year-old conflict, said in a statement the strike would not demoralize the Syrian army or negatively affect its allies. The U.S. military action was a “service” to Israel and its “ambitions in the region,” Hezbollah added, without elaborating. ",0
2450,SHERIFF CLARKE OUTRAGED AT RALLY VIOLENCE: ” Where’s the FBI and DOJ?”,Sheriff Clarke weighs in on the violence at the Trump rally in San Jpse: ,1
4077,Revisited ‘Last Tango in Paris’ Rape Scene Causes Internet Outcry - The New York Times,"In 2007, Maria Schneider said that she “felt a little raped” during the filming of an infamous rape scene with Marlon Brando in the 1972 film “Last Tango in Paris,” and that the tears she cried on screen were real. In 2013, Bernardo Bertolucci, the director of the film, confirmed that Ms. Schneider wasn’t told ahead of time that Mr. Brando would use butter as a lubricant for the simulated sex because he “wanted Maria to feel, not to act, the rage and the humiliation. ” Mr. Bertolucci’s comments did not receive widespread attention at the time, but rocketed into prominence over the weekend after they resurfaced in media reports about a Spanish nonprofit’s publicity campaign about violence against women. Several prominent figures in Hollywood responded on social media with anger toward Mr. Bertolucci and Mr. Brando, while wondering why Ms. Schneider’s story was not better known. “Inexcusable,’’ Ava DuVernay, a filmmaker, said on Twitter. “As a director, I can barely fathom this. As a woman, I am horrified, disgusted and enraged by it. ” Chris Evans, an actor, said on Twitter: “I will never look at this film, Bertolucci or Brando the same way again. This is beyond disgusting. I feel rage. ” Ms. Schneider was an unknown    French actress paid $4, 000 for her part in “Last Tango,” in which her torrid affair with an American businessman, played by a    Mr. Brando, included explicit sex scenes that shocked audiences. The scene in which Mr. Brando pins her to the floor and appears to force anal intercourse remains one of the enduring images from the film, and was part of the reason The Motion Picture Association of America gave the film an X rating. It was critically acclaimed Mr. Brando, who died at 80 in 2004, received an Academy Award nomination for Best Actor, while Mr. Bertolucci, 76, was nominated for Best Director. Ms. Schneider was not nominated but emerged as a sex symbol she had several leading roles in the 1970s, but her acting career declined later in the decade, while her personal life was marred by drug abuse and at least one suicide attempt. In 2011, she died of cancer at age 58. In an interview with The Daily Mail in 2007, she said the rape scene, which was shot in one take, left her feeling humiliated and attacked by both Mr. Brando and Mr. Bertolucci. “That scene wasn’t in the original script. The truth is, it was Marlon who came up with the idea,” Ms. Schneider said. “I should have called my agent or had my lawyer come to the set because you can’t force someone to do something that isn’t in the script, but at the time, I didn’t know that. ” Mr. Bertolucci said in 2013 that he and Mr. Brando thought of including butter in the scene on the morning it was filmed and purposely kept Ms. Schneider in the dark. “I didn’t tell her what was going on because I wanted her reaction as a girl, not as an actress,” he said. He said that Ms. Schneider hated him until her death, but the tactic was necessary to obtain the effect. “I feel guilty,’’ he said, “but I do not regret. ” While Ms. Schneider’s statements in her 2007 interview did not go unnoticed  —   they figured prominently in her obituary in The New York Times  —   neither it nor Mr. Bertolucci’s 2013 interview instantly received the kind of widespread attention that both gained this weekend. El Mundo de Alycia, a Spanish nonprofit, posted the video of Mr. Bertolucci’s interview to YouTube as part of a protest against violence against women in November. It began appearing in   outlets, including Elle, on Friday, and celebrities soon responded in force. In a statement on Monday, Mr. Bertolucci called the flap “a ridiculous misunderstanding. ” “Somebody thought, and thinks, that Maria had not been informed about the violence on her. That is false!” he said in the statement, according to Variety. “Maria knew everything because she had read the script, where it was all described,” he continued. “The only novelty was the idea of the butter. And that, as I learned many years later, offended Maria. Not the violence that she is subjected to in the scene, which was written in the screenplay. ” Those responding on Twitter included several   actors in Hollywood. Others on Twitter wondered why it took so long for the outrage to form.",0
22491,Turkey vows to take 'all measures' if Iraqi Kurdish referendum endangers security,"ISTANBUL (Reuters) - Turkey will take  all measures  under international law if the Iraqi Kurdish independence referendum being held on Monday generates threats to Turkey s national security, the Turkish Foreign Ministry said. The ministry issued the statement as voting started in northern Iraq in a referendum organized by the Kurdistan Regional Government (KRG), despite regional and international fears that it will fuel instability and violence across the Middle East. Turkey s foreign ministry said it did not recognize the referendum and would view its outcome as null and void, adding that the KRG was threatening the peace and stability of Iraq and the whole region. It warned of the possibility of  radical elements and terrorists  engaging in acts which target national security in the aftermath of the referendum.  We stress again that we will take all measures arising from international law and the Turkish parliament s authority in the face of every kind of threat to our national security in Iraq generally,  the ministry said. In a separate travel warning, the ministry said it strongly recommended that Turkish citizens in the Iraqi Kurdish provinces of Dohuk, Erbil and Sulaimaniya should leave as soon as possible if they are not obliged to stay. ",0
43105,Purdue Professors Develop ’Instantly Rechargeable’ Battery Tech - Breitbart,"Purdue University professors have presented research on rapidly charging batteries that could change the face of the electric automotive industry. [Professor of Earth, Atmospheric and Planetary Science, and Mathematics John Cushman presented new research at the International Society for Porous Media 9th International Conference in Rotterdam, Netherlands. Entitled “Redox reactions in   in porous media  —   membraneless battery applications,” the report outlines a new type of battery, and the method by which it could be recharged with unprecedented speed.  Cushman called the growing worldwide sales of electric and hybrid vehicles “incredible,” but said that there remained “strong challenges” for the industry and consumer alike. Chief among those concerns is the life of a hybrid or electric vehicle’s battery, and the massive infrastructure development needed to keep them charged. For drivers, it boils down to practicality. The time and effort required to keep their cars running is still an ongoing hurdle. Purdue Professor Eric Nauman is the   along with Cushman, of Ifbattery  —   a company exploring the commercial applications of their research. He highlighted the “tremendous cost” of developing infrastructure to handle the needed distribution and storage of the energy used by traditional electric vehicles. With Cushman and Nauman’s new developments, they may have a solution: “Ifbattery is developing an energy storage system that would enable drivers to fill up their electric or hybrid vehicles with fluid electrolytes to   spent battery fluids much like refueling their gas tanks. ” Using fluid electrolytes to power batteries gives them a much more accessible fuel supply. Furthermore, the spent electrolytic fuel could be collected and recharged at a wind, solar, or hydroelectric power plant. Cushman said: Instead of refining petroleum, the refiners would reprocess spent electrolytes and instead of dispensing gas, the fueling stations would dispense a water and ethanol or methanol solution as fluid electrolytes to power vehicles. Users would be able to drop off the spent electrolytes at gas stations, which would then be sent in bulk to solar farms, wind turbine installations or hydroelectric plants for reconstitution or   into the viable electrolyte and reused many times. It is believed that our technology could be nearly ‘ ’ ready for most of the underground piping system, rail and truck delivery system, gas stations and refineries. With the potential for clean, efficient, and reusable fuel, both hybrid and electric vehicles could be poised for a leap into mass consumer relevance. Backed up by higher capacity and recharging that is as easy as a stop at the gas station, we may be looking at the first truly pragmatic alternative to   vehicles. All that remains to be seen is whether the cost of implementation is prohibitive. If not, Purdue and Ifbattery may very well force car companies and consumers alike to take notice. Follow Nate Church @Get2Church on Twitter for the latest news in gaming and technology, and snarky opinions on both.",0
5743,U.S. treads water on cyber policy as destructive attacks mount,"SAN FRANCISCO (Reuters) - The Trump administration’s refusal to publicly accuse Russia and others in a wave of politically motivated hacking attacks is creating a policy vacuum that security experts fear will encourage more cyber warfare. In the past three months, hackers broke into official websites in Qatar, helping to create a regional crisis; suspected North Korean-backed hackers closed down British hospitals with ransomware; and a cyber attack that researchers attribute to Russia deleted data on thousands of computers in the Ukraine. Yet neither the United States nor the 29-member NATO military alliance have publicly blamed national governments for those attacks. President Donald Trump has also refused to accept conclusions of U.S. intelligence agencies that Russia interfered in the 2016 U.S. elections using cyber warfare methods to help the New York businessman win. “The White House is currently embroiled in a cyber crisis of existential proportion, and for the moment probably just wants ‘cyber’ to go away, at least as it relates to politics,” said Kenneth Geers, a security researcher who until recently lived in Ukraine and works at NATO’s think tank on cyber defense. “This will have unfortunate side effects for international cyber security.” Without calling out known perpetrators, more hacking attacks are inevitable, former officials said.  “I see no dynamics of deterrence,” said ex-White House cyber security officer Jason Healey, now at Columbia University.  The government retreat is underscored by the departure at the end of July of Chris Painter, the official responsible for coordinating U.S. diplomacy on cyber security. No replacement has been named and the future of the position in the State Department is in flux. Some of Trump’s cyber officials have publicly highlighted a strategy to focus less on building global norms and more on bilateral agreements. Trump and the Kremlin have said Russia and the United States are in discussions on creating a cyber security group. But at the big Black Hat and Def Con security conferences this week in Las Vegas the U.S. government will have an unusually light footprint. Past government speakers have included a head of the National Security Agency and senior Homeland Security officials.  A session featuring U.S. law enforcement officials discussing the purported theft by Russia of hundreds of millions of Yahoo account credentials was pulled at the last minute. A spokeswoman for the Federal Bureau of Investigation said the presentation was canceled  because the Yahoo expert slated to talk, Deputy Assistant Director Eric Sporre, had been reassigned to run the Tampa FBI office. The policy vacuum left by the United States is also affecting private security firms, which say they have grown more cautious in publicly attributing cyber attacks to nation-states lest they draw fire from the Trump administration.  Trump suggested in an April interview that the security firm CrowdStrike, which worked on investigating the election hack of the Democratic National Committee, might not be trustworthy because he was told it was controlled by a Ukrainian. It is not. Cyber policy veterans are particularly alarmed about the lack of U.S. and NATO response to the destructive attack, dubbed NotPetya, in June that struck computers worldwide but was especially harmful for Ukraine, which is in armed conflict with Russia in the east of the country. Cyber security experts, such as Jim Lewis of the Center for Strategic and International Studies, a government veteran who advised former President Barack Obama, believe Russia carried out the attack. The Russian defense ministry did not immediately respond to requests for comment. Lewis and others predicted that Trump will not publicly accuse Russia, and NATO has only said it appears to be the work of a government agency somewhere. “If you are not ringing alarm bells in an eloquent way, then I think you’re dropping the ball,” said retired CIA officer Daniel Hoffman, who worked on Russian issues. “When we fail to do enough, that just emboldens them.” ",0
4542,"Erdogan, Putin discuss Iraqi Kurdish referendum - Turkish presidential sources","ANKARA (Reuters) - Turkish President Tayyip Erdogan and Russian President Vladimir Putin discussed the Iraqi Kurdish independence referendum by phone on Monday and laid stress on the territorial integrity of both Iraq and Syria, Turkish presidential sources said. They said the two leaders also talked about the Astana process regarding Syria and agreed to discuss regional developments at greater length when they meet in the Turkish capital Ankara on Thursday. ",0
14997,Israeli army chief says ready to share information with Saudi Arabia,"DUBAI (Reuters) - The Israeli army s chief of staff told an Arabic language online newspaper that Israel was ready to share  intelligence information  with Saudi Arabia, saying their countries had a common interest in standing up to Iran. Lieutenant General Gadi Eizenkot told the privately Saudi-owned Elaph in what it said was his first interview with an Arabic newspaper that Israel had no plans to attack Lebanon s Hezbollah group. Saudi Arabia has ratcheted up pressure on arch-foe Iran, accusing Tehran of trying to expand its influence in Arab countries, often through proxies including the Lebanese Shi ite Hezbollah group. Increased tension between Tehran and Riyadh has fueled speculation that shared interests may push Saudi Arabia and Israel to working together against what they see as a common Iranian threat. Saudi Arabia maintains that any relations with Israel hinge on Israeli withdrawal from Arab lands occupied in the 1967 Middle East war.  Asked if Israel had shared any information with Saudi Arabia, Eizenkot said:  We are ready to share information if necessary. There are many shared interests between us.  He said U.S. President Donald Trump s election on a platform that calls for increasing pressure on Iran has provided an opportunity for new alliances in the Middle East. Both Saudi Arabia and Israel view Iran as a main threat to the Middle East.   A major and general strategic plan must be prepared to stop the Iranian danger, and we are ready to exchange expertise with moderate Arab states and exchange intelligence information to face Iran,  he said, according to Elaph, which said the interview was conducted at Eizenkot s office in Tel Aviv by an Israeli Arab journalist. Earlier this month, Lebanese Prime Minister Saad al-Hariri announced his resignation in a surprise move that had plunged Lebanon into a new political crisis. Hariri s resignation thrust Lebanon into the front line of a regional struggle between Sunni Saudi Arabia and Shi ite Iran that has also buffeted Syria, Iraq, Yemen and Bahrain. It also raised speculation about possible military action against Lebanon by Israel, which sees Hezbollah as a strategic threat. Responding to a question on speculation that Israel may launch a military operation against Hezbollah, Eizenkot said:  We do not have any intention initiating any offensive against Hezbollah in Lebanon and reaching a (state of) war. But we will not accept a strategic threat against Israel.  ",0
