,title,text,label
44038,"Pakistan orders George Soros foundation, other aid groups to close","ISLAMABAD (Reuters) - Pakistan has told at least 10 foreign-funded aid groups to close, an umbrella agency said on Wednesday, including a charity founded by hedge fund billionaire and philanthropist George Soros, the group said. Pakistan has toughened its stance towards domestic and international non-governmental groups in recent years, accusing some of using their work as a cover for espionage. In January, it ordered about a dozen groups working on women s issues and human rights to halt their operations. A representative of the Pakistan Humanitarian Forum (PHF), which represents 63 international aid groups, said the Ministry of Interior had issued 10 of its members  letters of rejection ,  meaning their applications to register had been rejected. The forum did not identify the 10 groups but two international groups, the Pakistani branch of the Soros  charity the Open Society Foundations, and ActionAid, said they had been told they had to close.  We obviously find what has happened both disappointing and surprising, and are urgently seeking clarification,  the executive director of the Open Society s Pakistani office, Saba Khattak, said in a statement. The group had spent $37 million on grants and relief assistance in Pakistan since 2005, she said. The interior ministry did not respond to requests for comment. However, the ministry, in a letter to one of the 10 groups and seen by Reuters, said its registration application had been denied.  Wind up operations/activities of above said INGO within 60 days,  the ministry said in the letter.  It did give a reason why the group had to stop its work. The ministry lists 139 international non-governmental organizations (INGO) on its website that have submitted registration applications, of which 72 are still being processed.  There is no list of those whose applications have been denied.  During the lengthy INGO registration process we provided all the information and documents required and are confident we comply with all necessary rules and regulations,  ActionAid country director Iftikhar Nizami said in a statement.    This year, medical charity Medecins Sans Frontieres was ordered to stop work at three facilities in violence-plagued  ethnic Pashtun areas bordering Afghanistan, although the interior ministry lists the group as an approved INGO.       The Save the Children aid group fell afoul of the government in 2011, when it was linked to a Pakistani doctor recruited by the CIA to help in the hunt that led to the killing of al Qaeda militant leader Osama bin Laden in the town of Abbottabad. Save the Children s foreign staff were expelled from Pakistan soon after the accusations surfaced, but more than 1,000 local staff continued to operate.  The charity denied any links with the doctor or the CIA.  ",0
19187,Factbox: The race to the U.S. presidential nominations: How delegates are selected ,"The Democratic and Republican nominees for the Nov. 8 presidential election are decided in a series of state-by-state contests. The key to winning the nomination for each party is ultimately not about the popular vote, but about securing the number of delegates needed to win the nomination at each party’s convention - July 18-21 in Cleveland for the Republicans and July 25-28 in Philadelphia for the Democrats. The following is a guide to the nominating process: Q: Is the delegate selection process the same for the Republican and Democratic parties? A: No. The parties set their own rules. One thing that is the same is that at each party convention, a candidate needs to reach only a simple majority of the delegate votes to win the nomination. Q: How many delegates are there? A: The Democratic convention will be attended by about 4,763 delegates, with 2,382 delegates needed to win the nomination. The Republican convention will be attended by 2,472 delegates, with 1,237 delegates needed to win. Q: I keep hearing about “superdelegates.” Are they different from other delegates? Do both the Republicans and Democrats have superdelegates? A: Superdelegates, officially known as unpledged delegates, are a sort of wild card in the nominating process, but only the Democrats have them. The category was created for the 1984 Democratic convention, and according to political scientists, they are a legacy of the 1980 convention when there was a fight for the nomination between President Jimmy Carter, who was seeking a second term in the White House, and Senator Edward Kennedy of Massachusetts. Members of Congress were frustrated by their lack of influence, because delegates elected to support one candidate could not switch to support another. So Democratic members of the House of Representatives led an effort to win a role for themselves. That resulted in the creation of superdelegates. Unlike other delegates, superdelegates may change what candidate they are supporting right up to the convention. There is no fixed number of superdelegates because the group is defined by various categories whose members change from one election cycle to another. Here is who gets to be a superdelegate:  All Democratic members of the House of Representatives and the Senate; the Democratic governors; the Democratic president and vice president of the United States; former Democratic presidents and vice presidents; former Democratic leaders of the U.S. Senate; former Democratic speakers of the House and former Democratic minority leaders. Throw in the members of the Democratic National Committee and the former chairs of the DNC and you finally have the whole pool of superdelegates. Q: What about the other delegates? Do they get to choose which candidate to support? A: Both the Democratic and Republican parties send delegates to their conventions based on the popular vote in the primary elections and caucuses held in each of the 50 states. But the parties have different rules on how delegates are allotted to a candidate. The Democratic Party applies uniform rules to all states. In each state, delegates are allocated in proportion to the percentage of the primary or caucus vote in each district. But a candidate must win at least 15 percent of the vote to be allocated any delegates. The Republican Party lets states determine their own rules, although it does dictate some things. Some states award delegates proportionate to the popular vote, although most such states have a minimum percentage that a candidate must reach to win any delegates. Some other states use the winner-take-all method, in which the candidate with the highest percentage of the popular vote is awarded all the delegates. Other states use a combination of the two methods. States that use the proportionate method may instead use the winner-take-all method if one candidate wins more than 50 percent of the popular vote.  In addition, the Republican Party requires that all states with nominating contests held between March 1 and March 14 use the proportional method, meaning that all the states holding votes on Super Tuesday will have to award delegates proportionally.  Q: What happens to delegates if a candidate drops out of the race? A: Another good question, because we have certainly seen that happen this year. For the Democratic Party, in every state, delegates are reallocated to the remaining candidates. For the Republican Party, it varies by state. In some states, delegates are required to stick with their original candidate at least through the first ballot at the Republican National Convention. In some other states, if a candidate drops out, his or her delegates may immediately pledge to another candidate. There is also a middle ground in which those delegates are reallocated to the remaining candidates. Republican National Committee: here here Democratic National Committee: here Battlopedia: here,_2016 Vote for Bernie: here www.realclearpolitics.com here here www.demconvention.com/ ",0
63371,"Obama says new ties with Cuba made 'wet-foot, dry-foot' policy obsolete","WASHINGTON (Reuters) - President Barack Obama said on Wednesday he decided to eliminate the so-called “wet-foot, dry-foot” policy for Cuban immigrants because it no longer made since given growing U.S. engagement with Havana and the opening of travel between the two countries. The White House announced the policy change last week. It had enabled Cubans who fled to the United States to pursue residency if they reached the mainland, but not if they were picked up at sea before reaching land. ",0
47727,U.S. sees China in 'retrenchment' on move toward market economy: U.S. official,"WASHINGTON (Reuters) - The United States believes progress with China on a range of trade issues has become more difficult and Beijing appears on a  trajectory of retrenchment,  a senior Trump administration official said on Tuesday. President Donald Trump will insist in upcoming talks with Chinese President Xi Jinping that more balance is needed in U.S.-Chinese trade relations, the official said, briefing reporters ahead of Trump s Nov. 3-14 Asia trip that will include a stop in Beijing. Trump s Asia tour is shaping up to be the longest by an American president in 25 years. With tensions aboil over North Korea s nuclear challenge, Trump leaves on Friday on a trip with stops in Japan, South Korea, China, Vietnam and the Philippines. While in South Korea, Trump will speak to U.S. and South Korea troops, but time constraints will preclude a stop at the demilitarized zone, the border region that separates North and South Korea, another senior official said. The official s remarks on the U.S.-Chinese trade relations could herald some friction in Trump s talks with Xi on a state visit to Beijing that comes just as Xi consolidated power in a Communist Party congress. Trump has repeatedly complained about the U.S. trade deficit with China, which was $347 billion in 2016. But he has shied away from taking major punitive trade actions against China. The official said over the long-term China must provide fair and reciprocal treatment to U.S. and international companies and stop  predatory trade and investment practice.   Progress on a range of bilateral economic issues has become increasingly difficult. We believe this reflects a slowdown and even a retrenchment in China s move toward a market-oriented economy,  the official said. On Monday, Chinese Ambassador to the United States Cui Tiankai predicted in a briefing with reporters that  there will be significant outcomes on the economic side  while Trump is in Beijing. Cui said countries cannot look simply at trade balance and imbalance because what is behind those numbers is important and  very complicated.  He called the U.S. trade deficit a  structural problem  that cannot be resolved overnight. While on his trip Trump will also hold his first face-to-face meeting with Philippines President Rodrigo Duterte on the sidelines of the Association of South East Asia Nations summit being held in Manila. Despite a history of anti-American rhetoric, one of the administration officials said Trump and Duterte have developed a  warm rapport.  ",0
44552,New Ontario Law Enables Gov’t to Seize Children from Parents Opposing Gender Transition,"The Canadian government may legally remove children from families that refuse to accept their child’s chosen “gender identity” thanks to new legislation passed by the Ontario province. [Bill 89, “Supporting Children, Youth and Families Act, 2017,” was approved on June 1 by a vote of 63 to 23.  The Minister of Children and Youth Services, Michael Coteau, who introduced the bill, said earlier this year that a parent’s failure to recognize and support a child’s gender   is a form of child abuse, and a child in these circumstances should be removed from the situation and placed into protection. “I would consider that a form of abuse, when a child identifies one way and a caregiver is saying no, you need to do this differently,” Coteau said. “If it’s abuse, and if it’s within the definition, a child can be removed from that environment and placed into protection where the abuse stops. ” The new bill replaces the Child and Family Services Act, or Bill 28, which governed child protection, foster care and adoption services. While “gender identity” and “gender expression” are included in the new legislation as important factors to be considered in determining “the best interests of the child,” the religious faith in which the parents are raising the child —  present in former laws —  has been removed from consideration for assessing the child’s best interests. Child protection agents, adoption service providers and judges are now required to take into account and respect a child’s “race, ancestry, place of origin, color, ethnic origin, citizenship, family diversity, disability, creed, sex, sexual orientation, gender identity and gender expression. ” The former law stated that the parent of a child in care has the right “to direct the child’s education and religious upbringing. ” The new law has removed that consideration, saying parents can direct the child’s education and upbringing “in accordance with the child’s or young person’s creed, community identity and cultural identity. ” Some Christians have reacted strongly to the new bill, calling it a violation of parents’ primordial rights to educate their children and a direct assault on Christian beliefs. “With the passage of Bill 89, we’ve entered an era of totalitarian power by the state, such as never witnessed before in Canada’s history,” said Jack Fonseca, senior political strategist for Campaign Life Coalition. “Make no mistake, Bill 89 is a grave threat to Christians and all people of faith who have children, or who hope to grow their family through adoption. ” Canadian child protection services are no stranger to invasive micromanagement of   according to a predetermined worldview. In April of this year, a Christian couple filed a lawsuit against Hamilton Children’s Aid Society after two foster children were removed from their care because they refused tell the children that the Easter bunny is real. “We have a   policy,” said Derek Baars, one of the foster parents, as the motivation for disobeying a child support worker who ordered him and his wife to tell the two girls in their care, aged 3 and 4, that the Easter bunny is real. “We explained to the agency that we are not prepared to tell the children a lie. If the children asked, we would not lie to them, but we wouldn’t bring it up ourselves,” Baars said. Follow Thomas D. Williams on Twitter  Follow @tdwilliamsrome",0
69083,U.S. presidential election drives record ratings for cable news,"(Reuters) - The 2016 election cycle had been a ratings boon for U.S. cable news networks, and Tuesday’s stunning U.S. presidential election victory by Republican Donald Trump was no different. Time Warner Inc’s CNN led all U.S. TV networks in primetime coverage with 13.3 million viewers, the most-watched Election Night coverage in U.S. cable news history, according to Nielsen data. 21st Century Fox’s Fox News came in second with 12.1 million viewers, and Comcast Corp’s MSNBC was far behind with just under 6 million. Among adults aged 25 to 54, the demographic most important to advertisers who buy time on news programs, CNN was first as well with 6.7 million viewers. Fox News was second with 4.6 million and MSNBC drew 2.4 million in the demographic. All three posted gains from four years ago. With many states too close to call, the race was not called for Trump until around 3 a.m. (0800 GMT) on the East Coast. Fox News led cable news with 9.8 million viewers watching between 2 a.m. and 3 a.m. (0700 and 0800 GMT), with CNN bringing in 6.5 million and 2.9 million watching on MSNBC.  Fox News also led all cable networks with their full coverage from 7 p.m. to 3 a.m. (0000 to 0800), with 12.2 million, a network high for an election night. CNN pulled in 11.2 million for the whole night, but topped Fox News in the news demographic with 5.6 million to Fox News’ 4.8 million. MSNBC brought up the rear with 5.2 million and 2.1 million in the demographic. NBC led all the broadcast networks with 11.2 million viewers, with ABC finishing with 9.2 million and CBS pulling in 8.1 million. Fox averaged around 4 million for its two-hour coverage from 8-10 p.m.  Across 13 U.S. TV networks, election night coverage was watched by 71.42 million viewers, just behind the U.S. record of 71.47 million that watched in 2008. ",0
45581,Risk of deeper involvement as U.S. weighs its options in Afghanistan,"WASHINGTON (Reuters) - As President Donald Trump’s administration drafts an Afghanistan policy, U.S. officials are seeking a way to reverse gains by militant groups without wading deeper into a 15-year-long war that has no end in sight. In the past month, three U.S. service members have been killed in operations against Islamic State militants near Afghanistan’s porous border with Pakistan, where armed groups still find sanctuary.Officially, the U.S.-led international force in Afghanistan ceased combat operations at the end of 2014, but the conflict has proved difficult to exit without risking the overthrow of the government in Kabul. Current and former officials, speaking on the condition of anonymity, said the Trump administration is carrying out an inter-agency review, and while no decision has been made, the discussions revolve around adding 3,000 to 5,000 troops.  One of the officials said there is an emphasis on avoiding artificial deadlines. Former President Barack Obama wanted to reduce the number of U.S. troops in Afghanistan before he left office. He had ordered in more troops in 2011 that peaked at about 100,000.         Nearly 9,000 U.S. troops remain in Afghanistan; some 7,000 of them train and assist Afghan forces, and about 1,500 are a part of a counter-terrorism unit that mostly targets pockets of al Qaeda and Islamic State fighters, but also engages the Taliban. In February, Army General John Nicholson, the U.S. commander in Afghanistan, said he needs several thousand more international troops to break a stalemate with the Taliban. Some U.S. officials question the benefit of sending more troops to Afghanistan. To date, more than 2,300 Americans have been killed and over 17,000 wounded since the U.S. invaded  after the Sept. 11, 2001, attacks. These officials, who agreed to discuss political deliberations only on the condition of anonymity, said the situation in Afghanistan is even worse than they had expected, and that any politically palatable number would not be enough to turn the tide, much less create stability and security. “Before you can get to the question of how many troops is enough you have to have clarity on what is the goal,” said Christine Wormuth, former undersecretary of defense in the Obama administration.  “Is the goal to decisively defeat [the Taliban] and make Afghanistan into a viable state (or) is the goal to continue to prop up the government of Afghanistan?” Wormuth said. ",0
10083,"Maddow Raises Possibility Trump, Campaign Innocent and ’Scandal’ Isn’t ’Existential Presidency-Ending Conflagration’ - Breitbart","Thursday on MSNBC’s “The Rachel Maddow Show,” host Rachel Maddow said there was still a “possibility” President Donald Trump and his campaign were innocent of accusations of being in cahoots with the Russian government during the 2016 presidential campaign and that this may not take down the Trump presidency.  If that is indeed the case, Maddow urged her viewers not to let their guards down against public corruption, especially as there are any other numbers of storylines to pursue while the   saga dominates the news coverage. Partial transcript as follows: The news today that we may get testimony in exchange for immunity from fired National Security Advisor Mike Flynn who is in a position potentially to know more about the scandal than anybody else, that news today revs this scandal up into higher gear that we didn’t even know we had in our national transmission, and you know, we will  —   we here at the show and I think on this network, we will cover this as aggressively as anybody. I think it’s been fair to say we have been as aggressive as anybody on this story already and that will remain the case. But I want to just plant this flag here  —   there remains the possibility that the president and his campaign are innocent. There remains the possibility that the president and his campaign are not incident  —   not innocent, but that this scandal does not prove to be an existential   conflagration, even if they are found to have committed very bad acts. There remains the possibility that at the end of this, even if these investigations continue to go as badly as they have for the president thus far, there remains the possibility that the end of all of it, he’s still president and then for the sake of our democracy, we have to figure out how we are going to regain our in tolerance for corruption and scandal and throwing our American ethical and political norms out the window. One of the consequences already of the Russia attack and it’s aftermath is that what otherwise would be presidency ending scandals in any presidential administration are like, whoo page 15, if you get there, man. I mean, when all this is over and who knows how it ends, if we are ever to regain our previous standing as a liberal democracy, right, there’s going to have to be consequences for, you know, the Carl Icahn stuff for the lying to the Senate stuff, for the personal ethics stuff, for the nepotism. Even for the political radicalism that we now see is definitely no big deal because at least it’s not treason. Whether or not the Russia scandal brings down this presidency and it might, the point of the Russia attack was to knock America down a few pegs in the eyes of the world. They win and we lose if the outcome of all of this  —   regardless of this presidency  —   is that we become a country that lets all this other stuff slide, right, we’re even rank corruption becomes normal or too small potatoes for us to worry about it. We cannot let ourselves be the American generation where the standard slipped that badly, right, where that happened. At some point, we’re going to have to get back to zero in terms of being able to be shocked by corruption, nepotism and crime in government. We’re going to have to get back to zero when it’s all done. Follow Jeff Poor on Twitter @jeff_poor",0
6032,East Timor President says to swear in Mari Alkatiri as PM,"DILI (Reuters) - East Timor is set to swear in Mari Alkatiri for a second stint as prime minister, the country s president said on Thursday, with Asia s youngest democracy facing stiff challenges to boost a flagging economy heavily reliant on oil and gas.  Alkatiri, the secretary general of the Fretilin party, was East Timor s first prime minister after independence from Indonesia in 2002. He stood down in 2006 after a wave of unrest sparked by the sacking of 600 soldiers.  Today I announce to all the people that the president of the republic ... has nominated Dr. Mari Alkatiri to become the prime minister,  President Francisco  Lu Olo  Guterres told a news conference. Guterres called for people to remain calm and said Alkatiri would form a minority government. He expected Alkatiri s  swearing-in to be held either later on Thursday or on Friday.  The most important thing is the politicians need to think about how to maintain government stability in the future and ensure peace,  he said. Fretilin, or the Revolutionary Front for an Independent East Timor, won the most votes in July s election but failed to get an outright majority. It intends to form a coalition with the small Democratic Party. It had been in a de facto coalition since 2015 with the National Congress for Timorese Reconstruction, a party founded by former independence fighter Xanana Gusmao.  Alkatiri, who is a Muslim in the predominantly Roman Catholic nation, spent several decades living in exile in Mozambique during East Timor s struggle for independence. The next prime minister will face pressure to lift flagging oil production in the tiny nation of 1.3 million people, where unemployment and poverty remain high.  Dwindling output from existing oil and gas fields, compounded by the slumping prices of the commodities, have hit the government s budget and crimped its ambition to develop manufacturing as an engine for economic growth.  Australia and East Timor reached a breakthrough agreement earlier this month on a maritime border, ending a decade-old row that has stalled a $40 billion offshore gas project. The long-running dispute has led the owners of the Greater Sunrise fields - Woodside Petroleum, ConocoPhillips, Royal Dutch Shell and Japan s Osaka Gas - to shelve the project. ",0
14541,North Korea hackers stole South Korea-U.S. military plans to wipe out North Korea leadership: lawmaker,"SEOUL (Reuters) - North Korean hackers stole a large amount of classified military documents, including South Korea-U.S. wartime operational plans to wipe out the North Korean leadership, a South Korean ruling party lawmaker said on Wednesday. Democratic Party representative Rhee Cheol-hee said 235 gigabytes of military documents were taken from the Defense Integrated Data Center in September last year, citing information from unidentified South Korean defense officials. An investigative team inside the defense ministry announced in May the hack had been carried out by North Korea, but did not disclose what kind of information had been taken. Pyongyang has denied responsibility in its state media for the cyber attacks, criticizing Seoul for  fabricating  claims about online attacks. Separately on Wednesday, cyber security firm FireEye said in a statement North Korea-affiliated agents were detected attempting to phish U.S. electric companies through emails sent in mid-September, although those attempts did not lead to a disruption in the power supply. It did not specify when the attempts had been detected or clarify which companies had been affected. Rhee, currently a member of the National Assembly s committee for national defense, said about 80 percent of the hacked data had not yet been identified, but that none of the information was expected to have compromised the South Korean military because it was not top classified intelligence. Some of the hacked data addressed how to identify movements of members of the North Korean leadership, how to seal off their hiding locations, and attack from the air before eliminating them. Rhee said the North could not have taken the entire operation plans from the database because they had not been uploaded in full. These plans had likely not been classified properly but defense ministry officials told Rhee the hacked documents were not of top importance, he said.  Whatever the North Koreans took, we just need to fix the plans,  Rhee later told Reuters by telephone.  I disclosed this because the military hasn t been doing that fast enough.  Rhee said on radio the hack had been made possible by  a simple mistake  after a connector jack linking the military s intranet to the internet had not been eliminated after maintenance work had been done on the system.  The South Korean Defense Ministry s official stance is that they cannot confirm anything the lawmaker said about the hacked content due to the sensitivity of the matter.     In Washington, the Pentagon said it was aware of the media reports but would not comment on the potential breach.  Although I will not comment on intelligence matters or specific incidents related to cyber intrusion, I can assure you that we are confident in the security of our operations plans and our ability to deal with any threat from North Korea,  Pentagon spokesman Colonel Robert Manning told reporters. FireEye said the phishing attack on the electric companies detected was  early-stage reconnaissance  and did not indicate North Korea was about to stage an  imminent, disruptive  cyber attack. The North has been suspected of carrying out similar cyber attacks on South Korean electric utilities, in addition to other government and financial institutions. Those attempts were likely aimed at creating a means of  deterring potential war or sowing disorder during a time of armed conflict , FireEye said.  North Korea linked hackers are among the most prolific nation-state threats, targeting not only the U.S. and South Korea but the global financial system and nations worldwide,  its statement said.  Their motivations vary from economic enrichment to traditional espionage to sabotage, but all share the hallmark of an ascendant cyber power willing to violate international norms with little regard for potential blowback,  it said. ",0
