,title,text,label
15167,"ONLY HOURS AFTER DEATH Of Supreme Court Justice Scalia, Democrats Demand Obama Chooses His Replacement","The US Supreme Court is set to decide the first major abortion case in nearly 10 years as well as critical decisions on immigration, affirmative action and voting rights. Will the Republican party have the spine to stand up to these reprobates and demand that we wait until after the election to appoint a new US Supreme Court Justice?  Senate Majority Leader Mitch McConnell said Saturday that the Senate should wait until a new president is elected to confirm a replacement for Justice Antonin Scalia, whose sudden death Saturday shook Washington and threatened to reshape the 2016 presidential race.Democrats said that with 11 months left in Mr. Obama s tenure, the Senate has enough time   and indeed an obligation   to confirm a replacement. The American people  should have a voice in the selection of their next Supreme Court Justice. Therefore, this vacancy should not be filled until we have a new president,  the Kentucky Republican said in a statement.News of Scalia s death was just hours old before the debate heated up.With the court now divided between four Republican-appointed justices and four Democratic picks, Mr. Obama would have a chance to tilt the bench decidedly to the left, and liberal lawmakers said he should have that chance.Via: Washington Times",1
2415,Canadian Sikh politician wins race to lead federal New Democrats,"(Reuters) - Jagmeet Singh, an Ontario provincial lawmaker and practicing Sikh, was elected on Sunday as leader of Canada s left-leaning New Democrats, becoming the first non-white politician to head a major Canadian political party. The 38-year-old lawyer, whose penchant for colorful turbans and tailor-made three-piece suits made him a social media star, was elected on the first ballot to lead the New Democratic Party into the 2019 federal election against Prime Minister Justin Trudeau s Liberals.  Thank you, New Democrats. The run for Prime Minister begins now,  Singh tweeted. Singh secured 54 percent of the vote, defeating three rivals to become the new head of the NDP, succeeding Thomas Mulcair. The results of the vote, conducted online and by mail, were announced at a party meeting in Toronto. The Toronto-area politician, who led in fundraising since joining the race last May, had been touted by supporters as someone who could bring new life to the party, which has struggled since the death of charismatic former leader Jack Layton in 2011. Singh s profile was boosted in early September after a video went viral showing him calmly responding with words of love to a heckler who interrupted a campaign event to accuse him of wanting to impose Islamic Shariah law in Canada.  His skill, in being able to diffuse the situation, it understandably appealed to a lot of people who ended up supporting him,  said Christopher Cochrane, a professor of political science at the University of Toronto. Cochrane added that Singh s ability to connect both with young people and ethnic minorities would make him a  force to reckon with  when competing against Trudeau in 2019. Trudeau congratulated his new political rival on Twitter on Sunday, saying:  I look forward to speaking soon and working together for Canadians.  The NDP is the third largest party in the federal Parliament, with 44 of 338 seats. The party lags well behind the centrist Liberals and right-leaning Conservatives in political fundraising this year, according to Elections Canada data. Singh will now focus on rallying supporters and targeting center-left voters who helped propel Trudeau s Liberals to a decisive victory in 2015. There are hurdles ahead. Singh does not have a seat in the federal parliament and will have to win one in a special election. He also needs to persuade voters that his party can form a government, although it has never held power federally. There are also questions over whether he will have success in Quebec, Canada s mainly French-speaking province, where overt signs of faith are frowned upon.  ",0
45143,Iraqis in Mosul Find US Missiles at Captured Islamic State Base,"[Photo: US missiles found in ISIS stronghold in Mosul, Iraq.] =By= Kurt Nimmo Editor's Note Reports continue of active U.S. support of ISIS while at the same time the U.S. serves a support role with Iraqi forces in their efforts to retake ISIS controlled areas in Iraq. Also reported by the Pentagon is that what is learned in the Iraqi actions will be applied in Syria. When the US has a jockey on every horse in the race, it does mean that U.S. interests are likely to be served no matter who crosses the finish line. T he Iraqis found missiles at an Islamic State base in Mosul stamped with USA and DOD.
The discovery did not warrant a headline on CNN or The New York Times. 
“Several US-made missiles were found in al-Shoura region to the South of Mosul,” reports Iran’s al-Alam News Network , citing a local source. 
“The ISIL terrorists have sent US-made TOW anti-tank missiles to Tal Afar and it is quite evident that they are preparing for a long-term war,” an Iraqi security official told an Arabic-language media outlet. 
In early 2015 Qasim al-Araji, the head of the Badr Organization in Iraq, told parliament he had evidence the US armed the Islamic State, according to a report carried by the Arabic language Almasalah . 
Iranian media and other sources claim US military aircraft dropped weapons in areas held by the Islamic State. 
“The Iraqi intelligence sources reiterated that the US military planes have airdropped several aid cargoes for ISIL terrorists to help them resist the siege laid by the Iraqi army, security and popular forces,” Iraqi intelligence claimed in December, 2014. 
“What is important is that the US sends these weapons to only those that cooperate with the Pentagon and this indicates that the US plays a role in arming the ISIL.” 
In January 2015 Iraqi MP Majid al-Ghraoui said American aircraft delivered weapons and equipment to ISIS southeast of Tikrit, located in Salahuddin province. 
“The Iraqi Parliament’s National Security and Defense Committee has access to the photos of both planes that are British and have crashed while they were carrying weapons for the ISIL,” the leader of the committee Hakem al-Zameli said, according to the Arabic-language information center of the Islamic Supreme Council of Iraq. 
Last February Iran’s FAR News Agency reported the Iraq Army shot down two British planes delivering weapons to the Islamic State. 
Both the Islamic State and al-Nusra are in possession of US-made BGM 71E TOW anti-tank missiles. 
The London-based organization Conflict Armament Research (CAR) previously reported that ISIS fighters are using “significant quantities” of arms including M16 assault rifles marked “property of the US government.” 
CAR has documented a CIA-Saudi program begun in 2012 that has provided thousands of tons of weaponry to “insurgents” (jihadi mercenaries) in Syria. The weapons are shared with the Islamic State. 
“Conflict Armament Research was able to trace the serial numbers of weapons recovered by Kurds battling ISIS in Eastern Syria back directly to the CIA-Saudi weapons airlift program,” notes Brad Hoff for Levant Report. 
If Hillary Clinton is elected next week the restocking of the Islamic State’s arsenal and the war in Syria will continue. 
“Secretary of State Hillary Clinton waived restrictions at the State Department on selling weapons to Saudi Arabia, Algeria, Kuwait, United Arab Emirates, Oman, and Qatar, all states that had donated to the Clinton Foundation. Saudi Arabia had chipped in at least $10 million, and Boeing added another $900,000 as Secretary Clinton made it her mission to get Saudi Arabia the planes with which it would attack Yemen,” writes David Swanson . 
Clinton is well aware the Gulf Emirates arm and provide logistical assistance to the Islamic State. 
“While this military/para-military operation is moving forward, we need to use our diplomatic and more traditional intelligence assets to bring pressure on the governments of Qatar and Saudi Arabia, which are providing clandestine financial and logistic support to ISIL and other radical Sunni groups in the region,” Clinton wrote in an email to John Podesta . 
Clinton did not mention Obama’s secret authorization in 2013 that armed jihadis fighting to overthrow Bashar al-Assad in Syria. The deal allowed the Saudis to arm jihadis with US weapons. It also permitted the CIA to train the mercenaries on how to use the weapons, including anti-tank missiles, The New York Times reported. 

Note to Commenters Due to severe hacking attacks in the recent past that brought our site down for up to 11 days with considerable loss of circulation, we exercise extreme caution in the comments we publish, as the comment box has been one of the main arteries to inject malicious code. Because of that comments may not appear immediately, but rest assured that if you are a legitimate commenter your opinion will be published within 24 hours. If your comment fails to appear, and you wish to reach us directly, send us a mail at: editor@greanvillepost.com 
We apologize for this inconvenience. Nauseated by the Had enough of their lies, escapism, omissions and relentless manipulation?",1
15964,Henningsen on CrossTalk Debating ‘Trump & His Generals’,"Has President Trump handed over US foreign policy to an elite clique of military generals?RT says:  Candidate Donald Trump ran on a campaign that not only questioned many foreign policy orthodoxies, but also lashed out against the neoconservative view of the world. Today the president is surrounded by men in uniform. Some are calling this a soft coup. CrossTalking with host Peter Lavelle are panel guests Michael O Hanlon (Brookings Institute), Thomas Palley (New America Foundation), and 21WIRE s Patrick Henningsen.. READ MORE TRUMP NEWS AT: 21st Century Wire Trump FilesSUPPORT OUR WORK BY SUBSCRIBING & BECOMING A MEMBER @21WIRE.TV",1
48524,Wolf Richter: What the Heck’s Going on with Foreclosures? Why this Spike?,"Massachusetts +11% New York +10% 
When home prices rise for years, foreclosure filings become rare because defaulting homeowners can usually sell the home for more than they owe and pay off the mortgage. The problem arises when home prices fail to rise locally, and it balloons when home prices fall. We’ve seen that last time around. After bouncing along super low levels during Housing Bubble 1 through 2005, foreclosure filings skyrocketed during the housing crash starting in 2006. At first it was just an uptick that no one paid attention to. By 2008, it helped take down the financial system. 
Foreclosure filings peaked in late 2009, began dropping in 2010, and then tapered down to 2006 levels as foreclosures were processed, and as the home price surge of Housing Bubble 2 made new defaults less likely. But the spike in October stands out as much as those in the early phases of the housing bust in 2006 and 2007. Note the blue bar on the right : 

While some states are still trying to digest the foreclosures from the last housing crisis, according to Daren Blomquist, senior VP at ATTOM, “the foreclosure activity increases in states such as Arizona, Colorado and Georgia are more heavily tied to loans originated since 2009 ”: 
“The loans used in this housing recovery that appear to be most susceptible to foreclosure are those such as FHA and VA with low down payments. Our data shows FHA and VA loans combined represent 49% of all active foreclosure inventory for loans originated in the seven years ending in 2015.” 
This chart shows the soaring proportion of FHA and VA mortgages issued since 2009 among the active foreclosure inventory. 

On average across the nation, the foreclosure rate was one foreclosure filing for every 1,258 housing units. But in some states, the foreclosure rate was much worse. Here are the “top” ten: Delaware: one in every 355 housing units New Jersey: one in every 564 housing units Maryland: one in every 679 housing units Illinois: one in every 704 housing units South Carolina: one in every 801 housing units Nevada: one in every 826 housing units Florida: one in every 895 housing Ohio: one in every 930 housing units Pennsylvania: one in every 1,018 housing units Georgia: one in every 1,028 housing units. 
And here are the “top” ten highest foreclosure rates among the 216 metropolitan areas with a population of over 200,000: York-Hanover, PA: one in every 274 housing units Atlantic City, NJ: one in every 301 housing units Rockford, IL: one in every 481 housing units Columbia, SC: one in every 498 housing units Trenton, NJ: one in every 499 housing units. Reading, PA: one in every 542 housing units Chicago, IL: one in every 571 housing units Dayton, OH: one in every 573 housing units Philadelphia, PA: one in every 597 housing units Salisbury, MD: one in every 625 housing units. 
These “foreclosure filings” are based on data that ATTOM gathered in 2,200 counties where over 90% of the US population lives. They include data on the three phases of foreclosure: Foreclosure starts: lender issues Notice of Default (NOD) and Lis Pendens (LIS) Auction notices for future public foreclosure auctions: Notice of Trustee’s Sale (NTS) and Notice of Foreclosure Sale (NFS); Real Estate Owned (REO) properties that have been foreclosed on and were repurchased by a bank at auction and are now held by the bank. 
Broken down based on these three phases of the foreclosure process: 
Foreclosure starts jumped 25% in October from the prior month, to 43,352. While still down 11% year-over-year, it was the highest monthly increase in foreclosure starts since December 2008. 
Foreclosure starts increased even year-over-year in 23 states and Washington D.C. In some states they soared. The “top” five: Colorado +71%",1
44159, Hooray For ‘Justice’: Coal CEO Sentenced To One ENTIRE Year In Jail For Killing 29 Men,"Six years ago, the Upper Big Branch mine in West Virginia exploded and killed 29 men. Investigations found a systemic effort to ignore safety regulations that directly caused the  accident  and that effort was directed by Donald L. Blankenship. Usually in these cases, the company is slapped with an insultingly small fine, condolences are delivered and business continues as usual.This time was different. Felony charges were brought against Blankenship and, unbelievably, he was convicted of deliberately violating the safety measures that led to 29 deaths. It was a shocking verdict even though the jury inexplicably acquitted him of the more serious charges.But today, it s back to business as usual as Blankenship was sentenced to a whole whopping year in jail and fined $250,000. That s 12 days and $8,620 for each life he stole away from the families and loved ones of the victims. That s what human life is worth these days, apparently.Oh, and he s completely unrepentant:Mr. Blankenship said,  My main point is wanting to express sorrow to the families and everyone for what happened.  As he spoke, relatives of dead miners cried in the courtroom s gallery, and one wiped her face with a crumpled piece of paper.Mr. Blankenship, however, was also defiant and told Judge Berger,  It s important to me that everyone knows that I am not guilty of a crime. No, it s important that everyone know you are the very worst capitalism has to offer.His lawyers are already hard at work getting his sentence reduced to probation and it s unlikely he ll serve a single day. Oh, and Blankenship is worth over $14 million so $250,000 really is just a slap on the wrist.In a country that sends people to prison for decades for smoking marijuana in their home, this ridiculous sentence once again demonstrates that there are two different justice systems: One for you and me that locks us up for no reason so someone can profit, and one for the people who profit that never get locked up for any reason at all.Fuck this country.Featured image via Alex Wong/Getty Images",1
62814, Trump’s New ‘Christian Policy’ Advisor ACTUALLY Thinks He Can Control The Weather (VIDEO),"Move over, Storm-From-X-Men! In addition to having gigantic hands (the most giganticestest in the world, no less!), a huge dong (you can see it from space), and a daughter he totally doesn t want to sleep with (or does he?), Donald Trump has managed to pick up a new ally: an old white dude who can control the weather!In his effort to pander to evangelicals, Trump has enlisted the aid of Frank Amedia, a televangelist who blames AIDS on  unnatural sex  who entered into a conspiracy to fix a court case for a friend in 2001. He s also able to control the weather through the power of Jesus, or something.Amedia, who now serves as the billionaire s liaison for Christian policy,  claims that he personally saved his daughter from disaster when an earthquake off the coast of Japan sent a tsunami to a Hawaiian island on which his precious little snowflake was staying. Thanks to the power of prayer and an ego large enough to think that an omnipotent being would even notice him, let alone do him a solid, Trump s  God guy  says he was able to talk his BFF into stopping the tsunami just off the shore of the island. I stood at the edge of my bed and I said,  In the name of Jesus, I declare that tsunami to stop now,  he says in a video in which he tells the tale of that time he and God went all  X-Men  on that storm.  And I specifically said,  I declare those waters to recede,  and I said,  Father, that is my child, I am your child, I m coming to you now and asking you to preserve her.  Apostle, it was seen by 400 people on a cliff. It was on YouTube, it was actually on the news that that tsunami stopped 200 feet off of shore. Even after having sucked the waters in, it churned and it went on and did devastation in the next island. Interestingly, he seems entirely unconcerned with the people who live on the next island over. Maybe there are limits to God s power and these  Christians  know better than to ask him to do more than save their own skins.Last December, a Texas woman also exhibited this strange weather control power. Sabrina Lowe of Rowlett says she saved her family s lives when she asked God to redirect a tornado to a neighboring town. Apparently, God listened. Lowe s family was spared, but the tornado went on to kill an additional eight people. While little is known about these rare superhuman powers, it seems that weather control thus far has a rather limited scope. Further study is needed.Watch Amedia talk about his weather control capabilities below:Featured image via screengrab",1
63715,,no doubt.  for their plans to work they need to get rid of the deplorables and such...at ALL costs.  Unfortunately most of them will be signed up to fight in a war they will die in.,1
9699, Ashley Judd Knows From Experience That Donald Trump Is A Perverted Creep And He’s ‘Revolting’,"Donald Trump is a misogynist creep and Ashley Judd had no problem telling the world what she has personally witnessed.The actress talked to Jezebel writer Ellie Shechet on Thursday morning on the red carpet of the Creative Coalition Gala and Judd gave an unprompted story about the Republican nominee, whom she has know for over a decade. And let s just say that Judd s story about Trump takes him to a whole new level of creepy perv. I ve known Donald for 15, 17 years?  she began. I m friends with someone who married into the family. Anyway, I would bump into him at the U.S. Open, for example, and I think I can say the amount of time he has spent looking at my chest rather than my face is proportional to his insanity and functionality. And then she demonstrated exactly what Trump does. If I may, this is what it s like to talk to Donald Trump.  Judd stopped and stared pointedly at my chest.  He s a chest gazer, a breast gazer, let s be more specific and, referring to the person who at that time was married into the family, he just sexualized her.  Doesn t she look great? Doesn t she look ?  He s just revolting. And it s not like Trump hasn t publicly displayed his creepiness.On multiple occasions, Trump has fantasized about his own daughter. During a 2006 appearance on  The View,  Trump said this about Ivanka Trump when asked if she would ever pose for Playboy: It would be really disappointing   not really   but it would depend on what s inside the magazine. I don t think Ivanka would do that, although she does have a very nice figure. I ve said if Ivanka weren t my daughter, perhaps I d be dating her. And that was just in 2006. Here s what he told Rolling Stone for an article in 2015.At 69, he can still carry on like the teen who was yanked out of prep school and delivered to Col. Dobias, the take-no-shit instructor at the military academy. After I met Ivanka and praised her to her father, he said,  Yeah, she s really something, and what a beauty, that one. If I weren t happily married and, ya know, her father . . . So yeah, Donald Trump treats all women, even his own daughter, as sexual objects. He s disgusting. And he s the person the Republican Party chose as their leader. If that s how they thought they could reach out to women voters they were sorely mistaken.Featured Image: Wikimedia",1
68288,BREAKING: D.C. Driver Plows Into Capitol Police…Shots Fired,"It happened around 9:30 a.m. at the 100 block of Independence Ave., SW.The driver was arrested on the scene.Police say that officers fired shots, but no one was hit .Breaking News: Shots were fired after a US Capitol police cruiser was struck, Fox 5 reports, adding that a suspect is in custody. pic.twitter.com/0uW0wcj0BG  Fox News (@FoxNews) March 29, 2017",1
