,title,text,label
69974,"Life: Touching: After Her Brother Passed Away, This Woman Took Over His Facebook Page To Continue Sharing Islamophobic Rhetoric","Email 
For friends and family who loved him dearly, the death of Robert Harkin in early August was sudden and unexpected. But despite their sadness, they can take comfort in knowing that his legacy will live on. His sister Karen has taken over his Facebook page and honors her brother by continuing to share Islamophobic rhetoric in his memory. 
Absolutely beautiful. 
They rarely chose to talk about politics while he was alive, but Karen has been able to reconnect with her brother since his death by discovering his fear and hatred of Islam. It’s been a steep learning curve, but in time she’s been able to understand so much about what he cared about most, and she now feels closer to him than ever. The threat Syrian refugees pose to our freedom, the politicians who willingly turn a blind eye to the rising threat of Islamic terrorism—all of the bigoted beliefs that made Robert who he was. 
Since picking up the mantle of his Facebook account, Karen has committed to maintaining the xenophobia that exemplified her brother’s life. When Time magazine ran a story about a Muslim woman who felt unsafe in America, Karen understood right away that Robert would want to share the article with the comment “Maybe she’d feel more safe if she moved to Saudia Arabia where she can practice Sharia Law with the rest of them.” Sometimes a sister just knows. 
For those who were close to Robert, seeing a backwards, misinformed post decrying the spread of radical Islam is like being with him again. His page is a place where those who knew him can come share a memory and talk about the spread of Sharia law—exactly what Robert would have wanted. Whenever she posts about the inherent violence in the Muslim faith, Karen takes comfort in knowing that with every like and share, her brother remains a vibrant part of peoples’ lives. 
“In the wake of Robert’s death, I think everyone was just looking for a place to see hateful rhetoric,” says Karen, who remembers her brother by spending two to three hours per day scouring the internet for signs of a larger Islamic conspiracy. “I miss him every day. But as long as I continue to invite his Facebook friends to like a group whose mission is to block the construction of mosques in America, it’s like he’s still here.” 
Wow, if only everyone had such a devoted sister! Wherever he is, Robert must be resting easy knowing his sister is there to share his hateful, paranoid beliefs with the world.",1
18595,Department of Homeland Security suspends flagging travelers under executive order,"WASHINGTON (Reuters) - The Department of Homeland Security will stop flagging travelers from certain countries targeted by an executive order from President Donald Trump, a spokeswoman said on Saturday, in order to comply with a federal court ruling. The Justice Department intends to file an emergency stay of the order at the earliest possible time, the Department of Homeland Security spokeswoman said.  ",0
3045,Judge Orders Trump-Owned Golf Resort to Pay Millions - The New York Times,"In a highly unusual turn of events for a sitting president, a federal judge in Florida on Wednesday ordered a golf resort owned by President Trump to pay $5. 7 million for refusing to refund deposits to members who wanted to resign from the club. In his ruling, the judge said that Mr. Trump, by sending a letter in late 2012 denying access to members who wanted to resign from the Trump National Golf Club in Jupiter  —   a process that could take years  —   had set off a contract clause that should have resulted in an immediate refund of their membership fees. Instead, the money was withheld. The decision is the first court judgment against a company owned by Mr. Trump since he became president last month, and underscores that while Mr. Trump has stepped away from the operations of his company, he is certain to remain dogged by legal controversies connected to his business. At his new hotel in Washington, Mr. Trump is suing two celebrity chefs for breach of contract. The two men backed out of the Trump International Hotel development in 2015 after Mr. Trump made inflammatory comments about Mexican immigrants. Separately, the federal government owns the building that houses the hotel, and some legal experts have said that Mr. Trump may be in violation of his lease, which appears to prohibit federal elected officials from leasing the building. And last month, a lawsuit was filed in federal court in Manhattan contending that Mr. Trump had violated the emoluments clause of the Constitution by allowing his hotels and other businesses to accept payments from foreign governments. Mr. Trump has not sold any of his assets, which include golf courses, commercial real estate and marketing agreements. Rather he has handed the operations of his company over to his eldest sons, Donald Jr. and Eric, a move he hopes will reduce the appearance of conflict of interest. Wednesday’s ruling  —   by Judge Kenneth Marra of Federal District Court in West Palm Beach, an appointee of President George W. Bush’s  —   calls for the club to pay $4. 85 million in withheld fees to 65 club members involved in the lawsuit, plus an additional $925, 000 in interest and other costs. As a result, those members will receive refunds of $35, 000 to $200, 000, depending on their level of membership in the club. Amanda Miller, a spokeswoman for the Trump Organization, said the company planned to appeal. “At the time Trump purchased the club, it was suffering financially, making it unlikely that these members would ever get back their deposits,” Ms. Miller said in a statement. “At trial, we presented overwhelming evidence that the plaintiffs’ memberships were never recalled and that the plaintiffs had waived this argument during the course of the litigation. ” The dispute at the Jupiter club centered on contracts signed by club members with the facility’s previous owner,  . To join, members paid initiation fees as high as $210, 000, depending on the type of membership that they wanted. But under  ’s rules those deposits were refundable when a member resigned. That process, however, could take years and while members on the resignation list waited for their turn to come up they could still use the club so long as they paid annual fees and other costs like food and beverage minimums. That all changed in 2012 when the Trump Organization bought the Jupiter club. Soon afterward, Mr. Trump sent a letter to members saying that those who wanted to resign were no longer welcome there. “I do not want them to utilize the club, nor do I want their dues,” the letter read. After club members sued, Mr. Trump testified in 2015 during a pretrial deposition that although he had signed the letter, it was his   son, Eric Trump, who was in charge of policies at the family’s golf courses. “Eric is much more familiar with this club,” his father said. “He runs it. ” In his pretrial deposition, Eric Trump testified that nothing had changed and that club members seeking to resign had been allowed to use the club so long as they paid their dues. That claim, however, was disputed at trial last year. One member on the resignation list, Richard Slawson, testified that the club’s membership manager told him soon after the Trumps took it over that the club was  . But he continued to receive $6, 000 bills for annual dues and thousands in minimum charges for food and beverages that were never consumed. “I couldn’t believe that we were charged that when we were not allowed to use the club,” Mr. Slawson, a Florida lawyer, said in a recent telephone interview. Confronted with such testimony, the younger Mr. Trump during his court testimony backed off his assertions and acknowledged he had been mistaken. “He made himself our strongest witness,” a plaintiff’s lawyer, Bradley Edwards, said about Eric Trump. “There was no way to reconcile his prior testimony with his testimony at trial. ”",0
20936,Obama says ASEAN summit discussed need to lower tensions in South China Sea,"RANCHO MIRAGE, Calif. (Reuters) - U.S. President Barack Obama said on Tuesday he and leaders of Southeast Asian countries meeting in a California summit discussed the need to ease tensions in the South China Sea, and agreed that any territorial disputes there should be resolved peacefully and through legal means. “The United States and ASEAN are reaffirming our strong commitment to a regional order where international rules and norms and the rights of all nations, large and small, are upheld,” Obama said at the end of the summit with the Association of Southeast Asian Nations. “We discussed the need for tangible steps in the South China Sea to lower tensions including a halt to further reclamation, new construction and militarization of disputed areas,” he said.  ",0
43799,Donald Trump Mocks ’Resist’ Democrats at Obamacare Meeting with Senate Republicans,"President Donald Trump met with Republican senators for lunch at the White House to discuss progress on the bill to replace Obamacare, using the occasion to highlight the failures of former President Barack Obama’s signature healthcare plan and the obstruction of Democrats. [“Obamacare has been broken, and it’s been a broken promise,” Trump said to the press, pointing to the “lies” by Democrats that Americans could keep their doctor and their plan and would experience lower premiums. He cited the Obamacare’s leading to skyrocketing premiums in multiple states, many over 100 percent increases.  Trump did not go into detail about what the Senate Republican bill would include, but he said it would be “phenomenal” and “generous, kind, with heart. ” The Democrats, Trump said, were “obstructionists,” whom he said would never support Republican efforts to fix health care. “Even their new motto  —   ‘Resist’  —   I guess it’s a pretty accurate motto. Every time I see it, I say, ‘That’s right. That does represent the Democrats,’” he said. The president said he had “great respect” for the Senate Republicans who attended the lunch: Senator Rob Portman ( )Senator John Thune ( )Senator Pat Toomey ( )Senator Mike Lee ( )Senator Ted Cruz ( )Senator Lamar Alexander ( )Senator John Barrasso ( )Senator Cory Gardner ( )Senator Tom Cotton ( )Senator Lisa Murkowski ( )Senator Susan Collins ( )Senator Joni Ernst ( )Senator Orrin Hatch ( ) “I’ve gotten to know and love some of them and know and like others,” he said as the senators laughed. When asked about the timing of the Republican Senate healthcare bill, Trump replied, “As soon as we can do it. ” The president is expected to meet with families experiencing the failed promises of Obamacare during a trip to Wisconsin Tuesday.",0
20372,F.D.A. Will Allow 23andMe to Sell Genetic Tests for Disease Risk to Consumers - The New York Times,"For the first time, the Food and Drug Administration said it would allow a company to sell genetic tests for disease risk directly to consumers, providing people with information about the likelihood that they could develop various conditions, including Parkinson’s and Alzheimer’s. The move on Thursday is a turnaround for the agency, which had imposed a moratorium in 2013 on disease tests sold by the company, 23andMe, which is based in Mountain View, Calif. The decision is expected to open the floodgates for more    tests for disease risks, drawing a road map for other companies to do the same thing. 23andMe will now be reporting telltale markers for 10 diseases. Most, like factor XI deficiency, a blood clotting disorder, and Gaucher disease type 1, an organ and tissue illness, and celiac disease are rare. Anyone who buys the $199 Ancestry and Health test from the company will automatically learn if they have mutations increasing their risk for those diseases. Risk genes for Alzheimer’s and Parkinson’s are treated separately. Customers will have to specifically say that they want that information. The company’s website offers links to genetic counselors for those who are weighing whether to be tested. If they want those results they will be included at no extra charge, though patients have to pay for the counseling separately. Until now, the only way for people to get such genetic tests was to see a medical professional who would order a test and later deliver the results to patients. Often, patients were required to see a genetic counselor before getting a test. The process for customers is simple. A customer spits into a tube and then mails it to 23andMe. The company’s lab extracts DNA from the saliva cells and tests it with probes that find genetic markers using a special chip for genotyping. In about six to eight weeks the company sends the customer an email saying the results are in. By logging onto an online account, the customer can see the report and its interpretation. It will include not just the genes for disease risk, but also reports of ancestry and results on things like how much the person is likely to weigh and whether alcohol will elicit flushing of the face, shoulders and neck, or even the entire body. This is not the first foray by 23andMe into    disease risk testing several years ago it marketed tests to consumers claiming it could provide genetic information for a variety of diseases from a simple saliva sample. But when the F. D. A. shut that endeavor down in 2013, it told the company it had to prove that its tests were accurate, and that customers understood their results. The F. D. A. established on Thursday what it called “special controls” to permit the company to sell the tests, and future ones, if it met those requirements. The company did that and Tara Goodin, a spokeswoman for the F. D. A. said the agency now intends to issue a new exemption allowing other companies to market similar tests under the same conditions. While some applaud the F. D. A. ’s move, saying people do not always need the intervention of medical professionals and genetic counselors to learn their risk for certain diseases, others worry that it sets a dangerous precedent. People often need genetic counseling before deciding they want to know if they are at risk for Parkinson’s disease, said James Beck, chief scientific officer of the Parkinson’s Foundation. “Once you get the test and read the results, there is no going back,” Dr. Beck said. But Dr. Robert Green, a genetics professor at Harvard Medical School, said that most people who want to get such information on their own are able to handle it just fine. He has studied tests for Alzheimer’s risk in rigorous studies, asking if patients who simply got their results, without counseling, understood what they were doing and were able to handle the information. The vast majority were, he said. “I do not want to be cavalier,” Dr. Green added. “In some cases people did not realize what they were saying yes to and others did not realize the psychological impact it would have on them. There is some potential for distress, but it is much, much smaller than was anticipated. ” The test’s results do not by any means guarantee that a person will get the disease. Instead, they mean the disease is only more likely. With Alzheimer’s, for example, the test looks for a gene variant called ApoE4. Those with one copy of that gene have a threefold increased risk of Alzheimer’s. Those with two ApoE4 genes have a   increased risk. The actual risk depends on age, but even having two copies of ApoE4 does not foreordain the disease, Dr. Green emphasized. For Parkinson’s disease, the company looks for two mutations, LRRK2 and GBA, each of which increases risk. The LRRK2 increases it by 25 percent and GBA increases it fourfold. But if a person of Ashkenazi Jewish background inherits LRRK2, the risk increases to eightfold. But those risks must be put in perspective said Dr. Beck of the Parkinson’s Foundation. Parkinson’s disease is rare  —   about one million Americans, out of about 330 million  —   have it. The new test approval comes just two years after 23andMe got approval for a different kind of testing that determines whether people carry certain gene mutations for diseases. In 2015, the F. D. A. allowed the company to tell customers if they had a copy of a mutated gene for a disease like cystic fibrosis that would not affect them  —   you need two copies of such mutated genes to get the disease  —   but could affect their future children. If a person with one copy of a cystic fibrosis gene, for example, has children with a partner who also has one copy of the mutated gene, each child has one chance in four of inheriting a mutated gene fromeach parent. If that happens, the child would get the disease. But the new approval takes the testing a giant step forward. “The difference between then and now is that we now have authorization to tell you about your personal risk,” said Anne Wojcicki, chief executive at 23andMe. 23andMe has been providing the same genetic tests the F. D. A. just authorized to customers in Britain and Canada, which have more lenient regulations, since 2014. The company says it has followed more than 20, 000 customers in Britain who got their genetic risk results. “There were no untoward incidents,” Ms. Wojcicki said. But nothing is easy in this new world of direct to consumer genetics, noted Dr. Gail P. Jarvik, head of the division of medical genetics at the University of Washington, in an email. “If people know what they are purchasing and understand the results, then I support such tests,” she said. “It is in the execution that my concerns lie and I will be following that. We have seen patients who did not understand tests they purchased from this company in the past. Hopefully, this information will be delivered in a way that has value to the person purchasing the service and does not cause unneeded medical visits. Many of these tests indicate risk of getting disease, not the certainty of getting it. And that, she said, “can be a challenging concept to communicate. ”",0
24246,Final arguments in Turkish banker's U.S. trial hinge on gold trader,"NEW YORK (Reuters) - U.S. prosecutors on Tuesday urged a New York jury to find Mehmet Hakan Atilla, an executive at Turkey s majority state-owned Halkbank, guilty of helping Iran evade U.S. sanctions, while Atilla s lawyers said he was a  blameless pawn.  The closing arguments in Manhattan federal court capped off a three-week trial that has strained diplomatic relations between the United States and Turkey.  This is a case about lies,  Assistant U.S. Attorney Michael Lockard told the jury, saying Atilla lied to U.S. authorities that Halkbank was complying with sanctions. Halkbank has denied involvement in illegal activities. Lockard pointed to the testimony of Turkish-Iranian gold trader Reza Zarrab, who was charged in the case but pleaded guilty and testified for the prosecutors. Zarrab testified that Atilla helped design fraudulent gold and food transactions that allowed Iran to spend its oil and gas revenues abroad, including through U.S. financial institutions, defying U.S. sanctions. Atilla denied conspiring with Zarrab while testifying in his own defense during the trial. Lockard said Zarrab s testimony was supported by other evidence, including an April 2013 message in which Halkbank s then-general manager, Suleyman Aslan, asked Zarrab if he had any problem with  the method proposed by Hakan Atilla.  Attempts by Reuters to reach Aslan for comment have been unsuccessful. Lockard also said that Zarrab s scheme continued even as Aslan and others at the bank were replaced.  The only person who s been involved at every step is Mr. Atilla,  he said. Atilla s lawyer, Victor Rocco, said Zarrab was not credible. He noted that Zarrab had hired prominent American lawyers to try to negotiate his release through diplomacy, and said he decided to turn on Atilla after that failed.  Hakan Atilla is a blameless pawn, collateral damage in a  story that belongs in The Twilight Zone, not in American court,  Rocco said. Rocco argued that evidence pointed to Atilla s innocence. He cited a call in which Zarrab told one of his employees that Atilla  threw a wrench in the gears,  but that Zarrab resolved the problem by going to Aslan. Rocco also pointed to an April 2013 call in which Zarrab said he lied to Atilla, even though Zarrab had said Atilla was already in on the scheme by October 2012.  If in October of 2012 Hakan Atilla was part of a conspiracy with Zarrab, why is Zarrab lying to him six months later?  Rocco asked. U.S. prosecutors charged nine people in the criminal case, though only Zarrab, 34, and Atilla, 47, have been arrested by U.S. authorities. U.S. District Judge Richard Berman is expected to instruct the jury Wednesday morning, after which jurors will begin deliberating on the case. ",0
44362,Special Ops With a Studious Bent Fight Destruction of Brazil’s Amazon - The New York Times,"ALTO TURIAÇU INDIAN TERRITORY, Brazil  —   Deep in the Amazon jungle, a squad of nerds is on the loose. One of its members spent more than a decade as an environmental activist for a   nonprofit. Another studied Arctic oceanography in Germany. Their commander is a former high school science teacher. But together they have forged one of Latin America’s most feared elite fighting units, on the front lines of Brazil’s struggle to curb the destruction of the Amazon. The team’s commander, Roberto Cabral, laughed when I asked him recently how his assemblage of Special Ops nerds came together. “In the universe of illegal activities in Amazonia, there’s deforestation, gold prospecting, bush meat hunting, clandestine logging and animal smuggling,” said Mr. Cabral, 48, who was shot in the shoulder in 2015 while pursuing gunmen who were razing tracts of forest. “We wanted to combat these dealings with brains as well as boots on the ground. ” I went on a grueling patrol in March with the   unit, which has the decidedly unglamorous name of Grupo Especializado de Fiscalização, or Specialized Inspection Group. The squad, better known by its Portuguese acronym, GEF (pronounced  ) operates in some of the most lawless swaths of the Amazon River basin  —   places so remote that it takes days to reach them by riverboat or truck from the nearest settlement. Facing such logistical obstacles, GEF, which operates as part of Ibama, Brazil’s environmental protection agency, usually patrols in helicopters, using satellite images and intelligence gathered through Ibama’s regional offices, to detect deforestation and signs of illegal mining. The unit, which Ibama created in 2014, needs all the help it can get. Deforestation is surging once again in the Brazilian Amazon, climbing 29 percent between August 2015 and July 2016. Nearly two million acres of forest were destroyed during the period, according to estimates by the National Institute for Space Research in Brazil. But even as GEF relies on   technology, its missions often resemble an elusively frustrating game of cat and mouse. On the first day that I accompanied an operation in Maranhão State on the fringes of the Amazon, members of the unit rose at 3 a. m. Clad in combat fatigues, body armor and bulletproof helmets, they strapped Taurus assault rifles around their shoulders and journeyed for hours in    pickup trucks along potholed roads from São Luís, the state capital, to Santa Inês, an outpost in the interior. Then they waited for the weather to improve. Heavy rain prevented the unit’s two Bell helicopters from taking off for patrols over Maranhão and the vast neighboring state of Pará. After hours of standing by, the choppers finally lifted off around midday, flying for monotonously long stretches over lands cleared for cattle ranching. “You have to see the Amazon from above to get a sense of how much of it has already been devastated,” said Maurício Brichta, 44, an oceanographer who specialized in studying Arctic algae at Germany’s Alfred Wegener Institute for Polar and Marine Research before joining Ibama. “As you can imagine,” he added with a grin, “there wasn’t much demand in Brazil for expertise in the Arctic regions. ” Like nearly everyone else in the unit  —   which includes forestry engineers, a wildlife biologist, a fisheries specialist, even someone who used to work in advertising  —   Mr. Brichta said he never expected to take up arms to protect the Amazon. Before this phase in his life, he was a    father in Jakarta and New York, cities where his   was stationed as a diplomat for Brazil’s Foreign Ministry. After returning to Brazil, Mr. Brichta said he was drawn to Ibama by the agency’s sense of idealism and the strides it had made in lowering deforestation rates from alarmingly high levels at the start of the previous decade. When GEF was created, he made the cut by completing a punishing survival course in which candidates endure jumping out of helicopters, protracted treks through the jungle, foraging for food, treating snakebites, going for long stretches without food and sleep, and training for gun battles and knife fights. “Obviously, this kind of work isn’t for everybody,” said Eduardo Rafael de Souza, 39, a bearded,   military veteran who often pilots the helicopters used for GEF’s missions. The unit’s members returned in a closelipped mood to Santa Inês after the first day on patrol with nothing to show for their efforts after flying for hours over remote logging roads in search of deforestation crews. Some wondered if there could be moles in Ibama’s ranks that could have tipped loggers off about their patrols. Like other parts of Brazil’s federal government, Ibama has grappled with its own graft scandals, sometimes involving inspectors effectively acting as double agents to protect the interests of ranchers or logging outfits. But environmental activists argue that a major reason for resurgent deforestation in Brazil involves efforts to reduce Ibama’s sway, drawing parallels with the Trump administration’s plans to overhaul the Environmental Protection Agency. Since 2013, Ibama’s budget was slashed by about 46 percent. Either way, GEF’s fortunes shifted on the second day of their patrol. Homing in on indigenous lands where logging crews make forays to illegally extract coveted hardwoods, the squad spotted from the air a makeshift sawmill near the boundary of the Alto Turiaçu Indian Territory, home to the Ka’apor people. “I saw their helicopter land in a clearing, like a scene out of some Hollywood movie,” said Francinaldo Martins Araújo, 43, who was arriving in his truck to buy scraps of discarded timber from the sawmill as the unit swooped down for its raid. Members of the squad, some hiding their faces behind balaclavas out of fear of retribution if their identities are made public, quickly went to work. They set the sawmill on fire and destroyed two domed furnaces used to make charcoal, before setting out again in the helicopters for their next target. A few minutes later, they hit pay dirt again when one of the pilots observed a truck on a logging road. The unit jumped out of the choppers in a nearby clearing, as one member punctured the truck’s fuel tank and set the vehicle on fire. Then the shouting came from the forest. While searching for the logging crew, two GEF members stumbled across a tractor used for hauling felled trees. A chain saw, still warm from being used minutes earlier, was left stuck in a tree, evidence of a hasty getaway. The unit set fire to the tractor and chain saw before resuming the search for the loggers. Nerves were on edge. It was on such an operation in a nearby jungle that Mr. Cabral, GEF’s commander, was taken by surprise by a fleeing logger and wounded by gunfire. No shots were fired this time, but the loggers managed to elude the squad, fleeing into the forest. A pilot radioed the coordinates of the exfiltration point and the unit started the long trek back to the choppers in humidity so thick it felt as if they could slice through it with their hunting knives. Drenched in sweat as they boarded the helicopters, the squad could see the smoke billowing from the destroyed vehicles, a small victory in the battle against deforestation. “I never dreamed that I would hold a rifle in my hands to defend the Amazon,” said one    GEF member, a former environmental activist who declined to disclose his name because of security fears. “But this is war, and war can open your eyes to what needs to be done. ”",0
2048, Watch ‘Donald Trump’ Hilariously Push Cruz To Booze On The Tonight Show (VIDEO),"With all the candidates from both parties in New York preparing for the primary next Tuesday, it s no surprise that they are making the late night talk show rounds. Appearing on The Tonight Show with Jimmy Fallon, Ted Cruz  got a call  from  Donald Trump  offering him advice for the show appearance, and questioning him about some of his policy positions.As crazy as Cruz is, the sketch actually turned out pretty funny with digs being taken at both the GOP candidates. One of the funniest moments was when Cruz mentioned that the party is starting to unify behind him, yet Trump cut in to remind Cruz that the party is also unifying behind himself   unifying against him. Which is becoming more and more obvious as the weeks and months go by leading up the Republican National Convention in Cleveland, Ohio.When  Trump  questioned Cruz on his  New York values  remark, Cruz responded by saying that what he meant to say was that he  values New York,  but he was just speaking like Yoda from Star Wars.At one point in the sketch Trump was offering Cruz some advice on how to get around New York. When Trump asked the Texas senator if he was writing it down, Cruz responded in the affirmative, but then pulled out a bottle of booze, poured himself a glass, and then took a sip. Something that likely needs to be done while speaking with the actual Donald Trump, or for that matter, Cruz as well.All in all, no matter how much you may loathe Cruz, and if you re like me you loathe Cruz, it was still a pretty damn funny sketch with Fallon s Trump getting better and better. However, hopefully after November we won t need to see him play the Republican frontrunner anymore, because a Democrat is going to win.Watch the silly sketch here:Featured image via video screen capture",1
46162,"‘Trump, Russia, Possible Collusion’ (REMIX)","Russiagate. First it was Russian hacking our election,  then it was  Russian interference,  then it was  Russian collusion,  then it was  Russian meddling,  which was finally downgraded to Russian influence.Still, the mainstream media led by CNN, The Washington Post, and New York Times, continues to pump out theories about Russian contacts of the Trump campaign and hangers-on, which has led nowhere after a nine month circus-like investigation.It s perhaps the biggest political hoax in modern history, and they re still at it  READ MORE RUSSIA NEWS AT: 21st Century Wire Russia FilesSUPPORT OUR WORK BY SUBSCRIBING & BECOMING A MEMBER @21WIRE.TV",1
